Name,Affiliation,Interests,Cited By,Profile URL
Monisha Jegadeesan,Indian Institute of Technology Madras,Computer Science and Engineering,13,https://scholar.google.com/citations?hl=en&user=Orp6iLcAAAAJ
Aman Sharma,IIT Madras,"Software Engineering, Regression Testing, Cloud, Android, Devops",13,https://scholar.google.com/citations?hl=en&user=CisvF18AAAAJ
S Ragul,"Department of Electrical Engineering, IIT Madras",Graphene Electronics,13,https://scholar.google.com/citations?hl=en&user=UHATA2AAAAAJ
Abhiroop Sarkar,Jt. MSc in Data Science and AI | BTech in AI | IITM | UoB,"Data Science, Machine Learning, Natural Language Processing",13,https://scholar.google.com/citations?hl=en&user=VgyYMtIAAAAJ
Shincy VS,"Indian Institute of Technology Madras, Chennai, India","Guidance, Navigation and Control",13,https://scholar.google.com/citations?hl=en&user=7p_OeZYAAAAJ
Pawan Kumar,"Department of Mechanical Engineering, IIT Madras","Machining, Material science, Welding, Manufacturing Technology",13,https://scholar.google.com/citations?hl=en&user=MoEZ424AAAAJ
MAHARAJAN SG,Indian Institute of Technology Madras,"Additive Manufacturing, FEA, Fracture Mechanics",13,https://scholar.google.com/citations?hl=en&user=C04ZKbcAAAAJ
Mikkilineni Dhananjayan,"Department of Ocean Engineering, Indian Institute of Technology Madras","Shoreline and Beach Profile Changes, Statistical Data Analysis, Sediment Transport and Morphodynamic",13,https://scholar.google.com/citations?hl=en&user=1c3ZQr0AAAAJ
Vijayakumar S,"Indian Institute of technology, Madras","Thermal Science, Solar Refrigeration, Plate heat exchanger, Renewable and sustainable energy",13,https://scholar.google.com/citations?hl=en&user=ncY-H_UAAAAJ
Soham Biren Katlariwala,"Indian Institute of Technology, Madras","Neuroscience, Radiology, Reinforcement Learning",13,https://scholar.google.com/citations?hl=en&user=znR2Im0AAAAJ
Preetha Philip,"Engineering Design,IIT Madras","Transportation electrification, DC-DC converters, AC-DC converters",13,https://scholar.google.com/citations?hl=en&user=COgBWeQAAAAJ
Badhari raj,"Project Associate (PA), IIT Madras.","Cardiac Tissue Engineering, Cartilage Tissue Engineering, Drug Delivery systems",13,https://scholar.google.com/citations?hl=en&user=0rQIsRMAAAAJ
K Haripriya,IIT Madras,,13,https://scholar.google.com/citations?hl=en&user=SzFupiUAAAAJ
Akash Paramanik,"Indian Institute of Technology, Madras",Metamaterial,13,https://scholar.google.com/citations?hl=en&user=Yjq3mEMAAAAJ
Rizana Salim,Indian Institute of Technology Madras,"Air quality-climate-health nexus, PM chemical characterisation, Aerosol-Cloud interaction",13,https://scholar.google.com/citations?hl=en&user=kuA8jBoAAAAJ
Vengadesan Palanimanickam,"Post Doctoral Researcher, IIT Madras","Compound flooding, storm surge, dam impact, shoreline change assessment",13,https://scholar.google.com/citations?hl=en&user=02V1RmoAAAAJ
Velmurugan Ashokkumar,IIT Madras,"Exoskeleton, workers health, energy expenditure, physiological demands",12,https://scholar.google.com/citations?hl=en&user=SUlErHYAAAAJ
Rahul Kumar,Indian Institute of Technology Madras,"combustion, automobile, CFD",12,https://scholar.google.com/citations?hl=en&user=N5X-1TkAAAAJ
Sumit Sarma,Indian Institute of Technology Madras,"Combustion, Ignition Transient",12,https://scholar.google.com/citations?hl=en&user=YPtEaG4AAAAJ
Monica Joseph,IIT Madras,"MSE Wall, Earthquake Response Analysis, Seismic Design",12,https://scholar.google.com/citations?hl=en&user=fI3qEVIAAAAJ
Sheikh Fareed Mohammad,IIT Madras,Renewables and Microgrids,12,https://scholar.google.com/citations?hl=en&user=rB9v7CAAAAAJ
Arushi Gupta,IIT Madras,"Finance, Venture Capital, Startups, Intellectual property, Patents",12,https://scholar.google.com/citations?hl=en&user=km83SSIAAAAJ
Joshin John Bejoy,IIT Madras,,12,https://scholar.google.com/citations?hl=en&user=Hh1D9EMAAAAJ
Nisan  Pranavah Raja,"Postdoctoral Researcher, Sudha Gopalakrishnan Brain Centre, IIT Madras","Image Processing, Deep learning, Machine learning, Medical image Processing",12,https://scholar.google.com/citations?hl=en&user=_PW0aeYAAAAJ
Ishika Gupta,IIT Madras,Audio and Signal processing,12,https://scholar.google.com/citations?hl=en&user=uqN5AbsAAAAJ
Divya Rathore,"Indian Institute of Technology, Madras","Formal Verification, Compilers, Program Analysis, Programming Languages, Blockchain",12,https://scholar.google.com/citations?hl=en&user=746DWY0AAAAJ
Amit S. Kesari,Indian Institute of Technology - Madras,"Quantum Computing, Quantum Algorithms, Quantum Error Correction, Quantum Information Theory",12,https://scholar.google.com/citations?hl=en&user=QIHbx1cAAAAJ
Ashwani Jaiswal,Indian Institute of Technology Madras,"Waste Management, Machine Learning, Digital Technologies",12,https://scholar.google.com/citations?hl=en&user=EpZpLKgAAAAJ
Karri Veerendra,IIT Madras,rocket propulsion,12,https://scholar.google.com/citations?hl=en&user=fMrRugwAAAAJ
Anureet Saharan,Indian Institute of Technology Madras,Finance,12,https://scholar.google.com/citations?hl=en&user=kfts2SUAAAAJ
Ravindra Pawar,IIT Madras,Graph Theory,12,https://scholar.google.com/citations?hl=en&user=e2Fdc7gAAAAJ
Sai Sanjay Narayanan,"Indian Institute of Technology, Madras",,12,https://scholar.google.com/citations?hl=en&user=71iQbkQAAAAJ
Vishnu Uppalakkal,Indian Institute of Technology Madras,Coal Gasification,12,https://scholar.google.com/citations?hl=en&user=7HwgiwIAAAAJ
Jogeswar Chhatria,Indian Institute of Technology Madras,"Computational Chemistry, Molecular Dynamics, Reaction Mechanism",12,https://scholar.google.com/citations?hl=en&user=8vTKbVIAAAAJ
Akash Vijayakumar,Indian Institute of Technology Madras,"Robotics, Reinforcement Learning, Marine Robotics",12,https://scholar.google.com/citations?hl=en&user=53ztiO4AAAAJ
Gimmi Guruprasad Engoor,Indian Institute of Technology Madras,Thin Films and Laser Surface Modifications …,12,https://scholar.google.com/citations?hl=en&user=D5nfqfgAAAAJ
SANDEEP MOHAPATRA,"Researcher, IIT Madras",Energy storage systems,12,https://scholar.google.com/citations?hl=en&user=zHXHC3YAAAAJ
Suraj Kumar Thakur,IIT Madras,"CCUS, Gas hydrates, CO2 Sequestration, Capture, Rheology",12,https://scholar.google.com/citations?hl=en&user=82JdrrUAAAAJ
Abhishek Anand Ukey,Indian Institute of Technology Madras,"Microwave imaging, Non-destructive testing (NDT), Microwave Lensing",12,https://scholar.google.com/citations?hl=en&user=8fzvey4AAAAJ
Aditya Ghosh,Indian Institute of Technology Madras,"Fracture Mechanics, Solid Mechanics, FEM & XFEM, CZM",12,https://scholar.google.com/citations?hl=en&user=W3WcP0AAAAAJ
Sonal Shandilya,Indian Institute of Technology Madras,"hydro turbines, wind turbines",11,https://scholar.google.com/citations?hl=en&user=xhq9g70AAAAJ
Bhargava Ram Kanda,"Indian Institute of Technology, Madras","Machine Learning, Image processing, Video Analytics, Transportation",11,https://scholar.google.com/citations?hl=en&user=Y_BAn_8AAAAJ
Helan Satish,VNRVJIET | IIT Madras,"Computational Cardiac Electrophysiology, Channelopathies, Brain Computer Interface.",11,https://scholar.google.com/citations?hl=en&user=9iMjUdUAAAAJ
Balaji Vijayakumar,Indian Institute of Technology- Madras,"In-memory computation, SRAM memory design, Analog computing",11,https://scholar.google.com/citations?hl=en&user=VR92mIIAAAAJ
AKANKSHA SONI,IIT Madras,Groundwater Hydrology,11,https://scholar.google.com/citations?hl=en&user=65R0VbUAAAAJ
Hemalatha Rajendran,"Indian Institute of Technology, Madras",Plant Cell Bioprocessing,11,https://scholar.google.com/citations?hl=en&user=AjVzrPkAAAAJ
Rakesh Kumar Giri,Indian Institute of Technology Madras,"Multiscale Modeling, Molecular Simulation, Computational materials science",11,https://scholar.google.com/citations?hl=en&user=BYfmp38AAAAJ
Aniket Malakar,Indian Institute of Technology Madras,"Computational Biology, Cellular Biophysics, Image Analysis",11,https://scholar.google.com/citations?hl=en&user=DB-jw-YAAAAJ
Siddhi Marathe,Indian Institute of Technology Madras,Aerospace Engineering,11,https://scholar.google.com/citations?hl=en&user=7BXTDZMAAAAJ
Trishit Chandra,"Postdoctoral Researcher, Department of Civil Engineering, IIT Madras","Structural Dynamics, Earthquake Engineering, Nonlinear Analysis, Design of RC Structures",11,https://scholar.google.com/citations?hl=en&user=gASYRxMAAAAJ
Arjun Gangwar,"Indian Institute of Technology, Madras","Deep Learning, Generative Models, TTS, ASR, S2ST",11,https://scholar.google.com/citations?hl=en&user=FfOAhbsAAAAJ
Diksha Mall,IIT Madras,"Microfluidics, Biosensors, Lab-on-chip devices",11,https://scholar.google.com/citations?hl=en&user=Uuj2hg0AAAAJ
Ashwin Kumar,"Master of Science (Research), Chemical Engineering, IIT Madras","Soft Matter, Non-equilibrium Systems",11,https://scholar.google.com/citations?hl=en&user=fTJmrtoAAAAJ
Ankita Das,"Project Associate, IIT Madras","program analysis, security analysis, vulnerability detection in programs",11,https://scholar.google.com/citations?hl=en&user=SuFipuQAAAAJ
Dipanwita Ghoshal,"IIT MADRAS, postdoc-CFM-Spain,HKBU","non equilibrium stat physics, soft condensed, active glass, spin glass, chiral active glass",11,https://scholar.google.com/citations?hl=en&user=gluaCdoAAAAJ
Rajat Dhiman,"Postdoc, Indian Institute of Technology Madras","Low cycle fatigue, Welding, Additive Manufacturing, Superalloys, FEA",11,https://scholar.google.com/citations?hl=en&user=yEu4n_sAAAAJ
Raghanya Gopalakrishnan,Indian Institute of Technology Madras,"Theoretical Condensed Matter Physics, Excitons, DFT",11,https://scholar.google.com/citations?hl=en&user=FUqL5mgAAAAJ
Urvashi cy22d123,IIT madras,"Metallaborane chemistry, organometallics",11,https://scholar.google.com/citations?hl=en&user=cDyPcq4AAAAJ
Girish Raguvir Jeyakumar,"Sudent of Computer Science and Engineering, Indian Institute of Technology Madras","Artificial Intelligence, Reinforcement Learning, Deep Learning, Theoretical Computer Science",10,https://scholar.google.com/citations?hl=en&user=jjpF4dEAAAAJ
Dr. Roshna SH,IIT Madras,Theoretical and experimental condensed …,10,https://scholar.google.com/citations?hl=en&user=SGFqzfAAAAAJ
Gowri Suresh V,IIT Madras,,10,https://scholar.google.com/citations?hl=en&user=kCYdT4YAAAAJ
Aswini Arumugam,Indian Institute of Technology Madras,Metallurgical and Materials Engineering,10,https://scholar.google.com/citations?hl=en&user=YDDQwL8AAAAJ
Veena Kannan,Indian Institute of Technology Madras,"Digital Platforms, Natural Language Processing, Data Analytics",10,https://scholar.google.com/citations?hl=en&user=XvriXdcAAAAJ
Binoy Saha,"MS (by Research), Computer Vision, IIT Madras","Deep Learning, Computer Vision",10,https://scholar.google.com/citations?hl=en&user=KeRvmrYAAAAJ
Atreyee Saha,Indian Institute of Technology Madras,"Computational Imaging, Audio Signal Processing, Machine Learning",10,https://scholar.google.com/citations?hl=en&user=7BlXwzAAAAAJ
Giridhur Sriraman,IIT Madras,Machine Learning,10,https://scholar.google.com/citations?hl=en&user=w0QC16wAAAAJ
Venkateshwaran Munian,Project staff in Indian Institute of Technology-Madras,New product development,10,https://scholar.google.com/citations?hl=en&user=LBUUue0AAAAJ
Dhandabani Srinivasan,Indian Institute of Technology Madras,"Microeconomics, Game theory, Airline revenue management, Discrete Optimization, Dynamic programming.",10,https://scholar.google.com/citations?hl=en&user=Zv9_kkYAAAAJ
Shubhanshu Sharma,Indian Institute of Technology Madras,"Sensors, Interfacing Circuits, Measurements and Instrumentation",10,https://scholar.google.com/citations?hl=en&user=zZGHogwAAAAJ
Abhipraay Nevatia,IIT Madras,Machine Learning,10,https://scholar.google.com/citations?hl=en&user=eR4Xva0AAAAJ
Shaik Shabberhussain,IIT Madras,"Composite Materials and Structures, FEM",10,https://scholar.google.com/citations?hl=en&user=wcla1SsAAAAJ
Khawar Zamman Wani,"Indian Institute of Technology, Madras","Nonlinear Dynamics, Fluid-Structure Interactions",10,https://scholar.google.com/citations?hl=en&user=2Kgq4rAAAAAJ
Vishal Rishi,Indian Institute of Technology Madras,Bayesian statistics,10,https://scholar.google.com/citations?hl=en&user=15jLHnAAAAAJ
Siva Sankar S,IIT-Madras,"Computer Vision, NLP, AI",10,https://scholar.google.com/citations?hl=en&user=cO4RMs0AAAAJ
Arijit Mukherjee (Mathematics),"Post Doctoral Research Fellow, IIT Madras","Algebraic Geometry, Commutative Algebra",10,https://scholar.google.com/citations?hl=en&user=TObaCxQAAAAJ
Anirudh Kalyan,IIT Madras,"Machine Learning, Physics Informed Machine Learning, Deep Learning",10,https://scholar.google.com/citations?hl=en&user=CSftsGcAAAAJ
Dimpal Deori,Indian Institute of Technology Madras,"Battery, Anode Material",10,https://scholar.google.com/citations?hl=en&user=S-sz73cAAAAJ
Mallikarjun Jamadarkhani,"Indian Institute of Technology, Madras","artificial intelligence, water distribution networks, graph neural networks",10,https://scholar.google.com/citations?hl=en&user=doUBriYAAAAJ
Durva Gaikwad,IIT Madras,,10,https://scholar.google.com/citations?hl=en&user=xdxcajkAAAAJ
Dinesh Kumar Shanmugham,Indian Institute of Technology Madras,OLEDs,10,https://scholar.google.com/citations?hl=en&user=5uCFu2cAAAAJ
Madhuri Bhattacharya,"Prime Minister's Research Fellow (PMRF), Department of Chemistry, IIT Madras","Inorganic chemistry, coordination chemistry, electrochemistry, single-molecule magnetism",10,https://scholar.google.com/citations?hl=en&user=VMde7ucAAAAJ
Dhinesh Chandran G,IIT Madras,,10,https://scholar.google.com/citations?hl=en&user=UkrMsfYAAAAJ
Shouvik Choudhury,"Department of Physics, IIT Madras",,10,https://scholar.google.com/citations?hl=en&user=FfzS8qUAAAAJ
Uttam Singh Kachhwah,Indian Institute of Technology Madras,Solid Mechanics,9,https://scholar.google.com/citations?hl=en&user=YEWDt3cAAAAJ
Mahesh Balasubramani,Indian Institute of Technology Madras,"Building Technology, Construction Management, Infrastructure Planning & Management",9,https://scholar.google.com/citations?hl=en&user=tMEy28sAAAAJ
Uttam Singh Kachhwah,IIT Madras,Fracture Mechanics || Composite Materials,9,https://scholar.google.com/citations?hl=en&user=-PqPV6QAAAAJ
Ashish Pandey,"Indian Institute of Technology, Madras","Sports Impact Mechanics, Solid Mechanics",9,https://scholar.google.com/citations?hl=en&user=efmJO2QAAAAJ
Dr. Jhalu Gorain,"Indian Institute of Technology Madras, India",Noise Control using Metamaterials,9,https://scholar.google.com/citations?hl=en&user=aYEcsdAAAAAJ
Sambit Kumar Biswal,"MS, IIT Madras, Chennai, India","Fluid Structure Interaction, Fluid Mechanics, Computational Fluid Dynamics, Vortex-Induced Vibration",9,https://scholar.google.com/citations?hl=en&user=oOCkv8QAAAAJ
Pramod Jadhav,IIT Madras,"Robotics, Control Systems, Embedded Systems",9,https://scholar.google.com/citations?hl=en&user=SmEpn7MAAAAJ
Rohit Suresh,"Indian Institute of Technology, Madras","Human in loop, Process Control",9,https://scholar.google.com/citations?hl=en&user=KP00Y5sAAAAJ
Santhosh GS,Indian Institute of Technology Madras,,9,https://scholar.google.com/citations?hl=en&user=Bn01xksAAAAJ
BR Neeraj,"Masters Graduate, Department of Humanities and Social Sciences, IIT Madras","International Relations, International Economics",9,https://scholar.google.com/citations?hl=en&user=-b5PyaIAAAAJ
Saranath Parthasarathy,Indian Institute of Technology Madras,Nature,9,https://scholar.google.com/citations?hl=en&user=T_BHXwYAAAAJ
Sri Gayathri G,Indian Institute of Technology Madras,Biomedical Engineering,9,https://scholar.google.com/citations?hl=en&user=egbFyScAAAAJ
Dhaval Raghwani,Indian Institute of Technology Madras,Natural Language Processing,9,https://scholar.google.com/citations?hl=en&user=JmoARFwAAAAJ
Pralaypati Ta,Indian Institute of Technology Madras,"Natural Language Processing, Computer Vision",9,https://scholar.google.com/citations?hl=en&user=fz13W0MAAAAJ
Himanshu Baranwal ma20d202@smail.iitm.ac.in,Indian Institute of Technology Madras,"Mathematical Economics, Computational Economics, Mathematics",9,https://scholar.google.com/citations?hl=en&user=2FB9PNQAAAAJ
Saket Ranjan,Indian Institute of Technology Madras,,9,https://scholar.google.com/citations?hl=en&user=07LQMpYAAAAJ
Gagana Satyanarayan,"Indian Institute of Technology, Madras",,9,https://scholar.google.com/citations?hl=en&user=TjwUZ-4AAAAJ
Thiruselvam S,Indian Institute of Technology Madras,"EEG Signal Processing, Bio signal Processing, Emotion recognition, Brain Computer Interface",9,https://scholar.google.com/citations?hl=en&user=8SdgaowAAAAJ
Jayden Koshy Joe,Indian Institute of Technology Madras,Deep Learning,9,https://scholar.google.com/citations?hl=en&user=IHtpQZEAAAAJ
Rahul Priyadarshan Ravichandran,"Post-baccalauerate fellow, WSAI, Indian Institute of Technology Madras","AI4PDEs, domain decomposition, PINNs, PIELMs, Operators",9,https://scholar.google.com/citations?hl=en&user=XtCy3EAAAAAJ
SUMRAN RAIKWAR,IIT Madras,PhD in organic chemistry,9,https://scholar.google.com/citations?hl=en&user=XNlhZC8AAAAJ
Prateek Paul,IIT Madras,Caloric effect and pyroelectric energy density …,8,https://scholar.google.com/citations?hl=en&user=_P9SKJ0AAAAJ
Ahmed Syed,INDIAN INSTITUTE OF TECHNOLOGY MADRAS,"offshore structure response, MR DAMPER MODELLING, FUZZY INFERENCE SYSTEM",8,https://scholar.google.com/citations?hl=en&user=s4jgVvAAAAAJ
Nilakanmani Manimaran,Post Doctoral Researcher at IIT Madras | PMRF fellow,"Waste valorisation, Agro-based ash, Low CO2 cement, Sustainable Construction, Durability",8,https://scholar.google.com/citations?hl=en&user=yDoiDPAAAAAJ
Avinash Panneerselvam,Indian Institute of Technology Madras,"Computer vision, Deep Learning, Edge computing",8,https://scholar.google.com/citations?hl=en&user=sOiLAewAAAAJ
Vidya Sagar Sharma,Indian Institute of Technology Madras,"Algorithms, Computational Complexity, Algorithmic game theory",8,https://scholar.google.com/citations?hl=en&user=J6jktXwAAAAJ
Rekha Raj CT,IIT Madras,"Natural Language Processing, Deep Learning",8,https://scholar.google.com/citations?hl=en&user=obehIG0AAAAJ
Pabitra Kumar Sahu,IIT Madras,"Additive manufacturing, Micro Machining, Electric discharge machining",8,https://scholar.google.com/citations?hl=en&user=X6ZGqTMAAAAJ
Joydip Dutta,"Project Associate, IIT Madras","Embedded systems, Microwave Photonics, Electronics and Communication, Optical Communication",8,https://scholar.google.com/citations?hl=en&user=CzRitd8AAAAJ
Yeshwanth Nagaraj,IIT Madras,"Machine Learning, Artificial Intelligence",8,https://scholar.google.com/citations?hl=en&user=1ueXnLkAAAAJ
Bhukya Venkatesh,Indian Institute of Technology Madras,"Computational Mechanics, Neural Networks, Fatigue, Microplasticity",8,https://scholar.google.com/citations?hl=en&user=-m4vBCUAAAAJ
Pranav Kumar,IIT Madras,"Complex Analysis, Asymptotic Analysis, Geometric Function Theory, Financial Mathematics, Probability",8,https://scholar.google.com/citations?hl=en&user=u1xzX1QAAAAJ
GIRISH RONGALI,"Honda R&D , Indian Institute of Technology Madras",3D Computer Vision,8,https://scholar.google.com/citations?hl=en&user=CudkDnMAAAAJ
Sumant Bansal,"Indian Institute of Technology, Madras","Entrepreneurship, neural networks, energy efficiency",8,https://scholar.google.com/citations?hl=en&user=y8Y5jzsAAAAJ
Hrishikesh Gaikwad ae19d024,Indian Institute of Technology Madras,"Forest Fire, Combustion, Thermal Power Engineering",8,https://scholar.google.com/citations?hl=en&user=3U1QYmMAAAAJ
Surya Ghosh,IIT Madras,"Spray Atomization, Optical Diagnostics, Multiphase Flow",8,https://scholar.google.com/citations?hl=en&user=2DGq4JYAAAAJ
Arshdeep Singh,"Indian Institute of Technology, Madras","Multiphase flows, Sprays, Laser optical diagnostics",8,https://scholar.google.com/citations?hl=en&user=zyqYyOoAAAAJ
Rohith Ramanan,Indian Institute of Technology Madras,"Sampling, Optimization, Numerical Methods, Computer Vision",8,https://scholar.google.com/citations?hl=en&user=jPbPmHAAAAAJ
Harshith MR,"Bachelors of Technology, Indian Institute of Technology, Madras",Mechanistic Interpretability,8,https://scholar.google.com/citations?hl=en&user=Poy63fcAAAAJ
Sagar Jambukar,IIT Madras,"Vehicle Dynamics, Optimization, Machine Design",8,https://scholar.google.com/citations?hl=en&user=URaAgHoAAAAJ
Rahul Vimalkanth,"Undergraduate Researcher, Indian Institute of Technology, Madras","Artificial Intelligence, Machine Learning, Robotics",8,https://scholar.google.com/citations?hl=en&user=9X5NC9wAAAAJ
Vijayavallabh J,Bachelors of Technology in Biological Engineering at IIT Madras,"Representation Learning, Geometric Deep Learning, Computer Vision, AI Agents",8,https://scholar.google.com/citations?hl=en&user=W4YCFdUAAAAJ
Amindra Khilla me23d042,"Indian Institute of Technology, Madras","Diagnostics, Prognostics, Machine Learing, Advanced Signal Processing, Material Characterisation",8,https://scholar.google.com/citations?hl=en&user=JAaTtokAAAAJ
Eshaan Raj,IIT Madras,"High speed flows, Combustion",8,https://scholar.google.com/citations?hl=en&user=V8kfIzIAAAAJ
Manoj Kumar S,Indian Institute of Technology Madras,,8,https://scholar.google.com/citations?hl=en&user=h9cdAfwAAAAJ
Kuntal Halder,"Indian Institute of Technology, Madras","Quantum Information, Quantum Computation",7,https://scholar.google.com/citations?hl=en&user=h0qV7xMAAAAJ
Srihari Maruthachalam,IIT Madras,"Computational Neuroscience, Machine Learning, Deep Learning, Brain Computer Interface",7,https://scholar.google.com/citations?hl=en&user=sFzHiYEAAAAJ
Nishank Garg,Indian Institute of Technology Madras,"Distributed Systems, Cloud Computing",7,https://scholar.google.com/citations?hl=en&user=awdlMnUAAAAJ
Mano Ranjith Kumar M,Indian Institute of Technology Madras,"Speech processing, Machine Learning, Deep Learning",7,https://scholar.google.com/citations?hl=en&user=7-SpMBkAAAAJ
Dr Krishna Athal,IIT Madras,Leadership,7,https://scholar.google.com/citations?hl=en&user=ovALc6IAAAAJ
Kumar Rahul Dinkar,Indian Institute of Technology Madras,"Motion Planning, Optimisation, Probability and Statistics",7,https://scholar.google.com/citations?hl=en&user=zWD_6VMAAAAJ
Ajay Attiguppe Prabhakar,Indian Institute of Technology Madras,MEMS and Microfabrication,7,https://scholar.google.com/citations?hl=en&user=aBh8cLUAAAAJ
Reghunath U,"Indian Institute of Technology, Madras","Thermal Engineering, Fluid Mechanics, Thermodynamics, Heat transfer, CFD",7,https://scholar.google.com/citations?hl=en&user=vehqd0EAAAAJ
Prasoon Mishra,IIT Madras,"High Performance Computing, Compiler, Machine Learning and Deep Learning",7,https://scholar.google.com/citations?hl=en&user=DZ4tf5MAAAAJ
PRASHANT SINGH,"Indian Institute of Technology, Madras, GlobalFoundries","SiC MOSFETs, Short Circuit Withstand Time, FFR design, Electrothermal simulation",7,https://scholar.google.com/citations?hl=en&user=QWsQ_jQAAAAJ
Varna Venugopal,"Department of Humanities and Social Sciences, Indian Institute of Technology, Madras.","Critical Plant Studies, Environmental Humanities, Indian Literature(s) in English",7,https://scholar.google.com/citations?hl=en&user=ojNaz_MAAAAJ
Bindu Pal,Indian Institute of technology Madras,High cycle fatigue strength of resistance spot …,7,https://scholar.google.com/citations?hl=en&user=Ep05bOEAAAAJ
Shashikanta Sahoo,Research Associate at IIT Madras,"Natural Language Processing, LLM, Computer Vision",7,https://scholar.google.com/citations?hl=en&user=dVkWPIsAAAAJ
Prabu kumar V,IIT Madras,"Ocean engineering, Coastal engineering, Fluid Mechanics, Computational Fluid Dynamics",7,https://scholar.google.com/citations?hl=en&user=_8QlmToAAAAJ
kunal dasharath patil,iit madras,,7,https://scholar.google.com/citations?hl=en&user=FG2QcjEAAAAJ
Soumith Yeshamoni,Indian Institute of Technology Madras,"Additive Manufacturing, Lattice structures, Metallic foams, creep, High-temperature deformation",7,https://scholar.google.com/citations?hl=en&user=rXHV-jcAAAAJ
Mittapally sandeep reddy,Researcher - TCS Research | MS research - IIT Madras,"Robotics, Exoskeletons, Biomechanics, Reinforcement learning, Optimization",7,https://scholar.google.com/citations?hl=en&user=eEYOB7gAAAAJ
Pratima Mohan ed21s019,IIT MADRAS,"Digital Technology, Robotics and AI, Conservation",7,https://scholar.google.com/citations?hl=en&user=9f2aO_gAAAAJ
Ramanamoorthy S,Project Associate at Indian Institute of Technology Madras,"Genetics, GPCR, Nanomaterials, Neuroscience",7,https://scholar.google.com/citations?hl=en&user=8R-3MZUAAAAJ
Bhabya Deep Rai,Indian Institute of Technology Madras,"computational complexity theory, pseudorandomness, algorithms",7,https://scholar.google.com/citations?hl=en&user=ql6C7D4AAAAJ
M.Reshma,Indian Institute of Technology Madras,Organisational Behaviour and Human …,7,https://scholar.google.com/citations?hl=en&user=1RKGsbkAAAAJ
Sai Teja MS,Indian Institute of Technology Madras,"Neural Speech Synthesis, Deep Learning",7,https://scholar.google.com/citations?hl=en&user=O0mK7EUAAAAJ
Manish Kumar,Indian Institute of Technology Madras,,7,https://scholar.google.com/citations?hl=en&user=7VqzToEAAAAJ
Shivam Kumar Dwivedi,"Researcher, Indian Institute of Technology Madras","Lithium Ion cell, Cell Manufacturing, Electrolyzers, Green Hydrogen",7,https://scholar.google.com/citations?hl=en&user=EpJKzy8AAAAJ
Naveenreddy V Varala,Indian Institute of Technology Madras,"Soft Robotics, continuum robots, Mechanical Design",7,https://scholar.google.com/citations?hl=en&user=BIuQHjUAAAAJ
Guru Prasath Jayadevan,IIT Madras Ocean Engineering,"Shoreline Change, Sediment Transport, Field Studies, Data Assimilation Model, Extended Kalman Filter",7,https://scholar.google.com/citations?hl=en&user=AjgxTFUAAAAJ
Prachi D Khobragade,Indian Institute of Technology Madras,"Climate dynamics, Weather modelling, Climate change analysis, GIS and Remote Sensing, LULC change",7,https://scholar.google.com/citations?hl=en&user=R9jAiG0AAAAJ
Cathryn Sebastian,CET Trivandrum | IIT Madras,,7,https://scholar.google.com/citations?hl=en&user=Z9kVGjgAAAAJ
Suman midda,IIT madras,"Autonomous vehicles, Al-reinforcement learning, Safety critical systems, Robotics, optimal control",7,https://scholar.google.com/citations?hl=en&user=T6-ZsicAAAAJ
JAYANT KUMAR NEMA,"Department of Mechanical Engineering, IIT Madras","LLMs, Aerospace, Software, Automation, System Engineering",7,https://scholar.google.com/citations?hl=en&user=FrPAfHwAAAAJ
Umasankar Patra,"Assistant Professor, IIT Madras","Modernisms, Life Writing, Global Anglophone Literature, South Asian Literature and Culture",7,https://scholar.google.com/citations?hl=en&user=46EiZVkAAAAJ
Thokala Divya,Indian Institute of Technology Madras,"Hydraulic structures, Ecohydraulics, Environmental Flows",7,https://scholar.google.com/citations?hl=en&user=Un-UL_EAAAAJ
Abhishek Kumar,CIVIL ENGINEERING IIT MADRAS,STRUCTURAL ENGINEERING,6,https://scholar.google.com/citations?hl=en&user=n6cWZXIAAAAJ
Apoorva Radhakrishnan,"KU, Leuven, IIT Madras","Artificial Intelligence, Automotive",6,https://scholar.google.com/citations?hl=en&user=JuXvPooAAAAJ
Rajeshwari ss,IITM,Signal processing for communication,6,https://scholar.google.com/citations?hl=en&user=lCl55JoAAAAJ
Siva Barathi A,"Project Associate, Energy Consortium, IIT Madras","Architecture, Sustainable architecture",6,https://scholar.google.com/citations?hl=en&user=0h-5bTMAAAAJ
Shekhar Mishra,"Indian Institute of Technology, Madras","Combustion, Automobile, CFD, water injection, HCCI Engine",6,https://scholar.google.com/citations?hl=en&user=9nabIS0AAAAJ
Nikita Pinto,Indian Institute of Technology Madras,"Underwater acoustics, Statistical signal processing, Bioacoustics",6,https://scholar.google.com/citations?hl=en&user=jPrxR20AAAAJ
Annie Rose Elizabeth,Indian Institute of Technology Madras,"CFD, Compressible Multi-fluid, Granular Propellant Combustion",6,https://scholar.google.com/citations?hl=en&user=E5ZdM0kAAAAJ
Rudramoorthi Thangaraj,Indian institute of technology Madras,"Operations management, Optimization, Game theory",6,https://scholar.google.com/citations?hl=en&user=IY5KNwMAAAAJ
Barathi Lenin,"Project Associate, Centre for Integrative Biology and Systems medicinE (IBSE), IIT Madras","Virology, Cheminformatics, Metagenomics, Computational Biology",6,https://scholar.google.com/citations?hl=en&user=uOTSRNUAAAAJ
