Name,Affiliation,Interests,Cited By,Profile URL
Peayush Choubey,"Assistant Professor of Physics, Indian Institute of Technology-Roorkee, Uttarakhand-247667 …","Unconventional superconductivity, strongly correlated electron systems, two-dimensional materials and their …",375,https://scholar.google.com/citations?hl=en&user=hDC5j0AAAAAJ
Mallika Garg,"IIT Kharagpur, India | IIT Roorkee, India","Human-Computer Interaction, Generative AI, Computer vision, Pattern Recognition",374,https://scholar.google.com/citations?hl=en&user=hlPKfaQAAAAJ
Neha Singh,"M Tech, IIT Roorkee","RF and Microwaves, Planar Antennas, EBG Structures",373,https://scholar.google.com/citations?hl=en&user=dOk6wZwAAAAJ
MD SHADAB 23510008,Alumni of IIT Roorkee,"Architecture, Urban design, Engery Efficiency",369,https://scholar.google.com/citations?hl=en&user=I--kds0AAAAJ
C Naveen Kumar,Indian Institute of Technology Roorkee,"Road Safety Analysis, Highway Geometric Design, Traffic Analysis.",367,https://scholar.google.com/citations?hl=en&user=7J55iMgAAAAJ
Dr. Waseem Ashraf,"Project Scientist-II(DWRs-Urban)@IMD, MoES, GOI; IPDF@IIT Roorkee","Green Ammonia, Green Hydrogen, 2D Materials, Sensors, Wastewater Treatment",367,https://scholar.google.com/citations?hl=en&user=gRVpw1kAAAAJ
Sk Sohel Islam,IIT ROORKEE,"Pavement Material, Modified Binder",366,https://scholar.google.com/citations?hl=en&user=Ba-fKvYAAAAJ
Rahul Ranjan,IIT Roorkee,"Cellulose Functionalization, Life Cycle Assessment, Paper Technology, Fiber molding, Fermentation",364,https://scholar.google.com/citations?hl=en&user=lAn8Sa4AAAAJ
Piyush Srivastava,Centre of Excellence in Disaster Mitigation and Management; IIT Roorkee,"Boundary layer Meteorology, Parametrization of Surface Fluxes",360,https://scholar.google.com/citations?hl=en&user=FiMu254AAAAJ
Dr. GAURAV VERMA,IIT Roorkee,"spintronics, hardware accelerators, neuromorphic computing, image processing",360,https://scholar.google.com/citations?hl=en&user=RThHv5UAAAAJ
Dipankar Saha,Post Doctoral Fellow at Indian Institute of Technology Roorkee,"Internal Combustion Engine, Alternative fuel, Waste to Energy",357,https://scholar.google.com/citations?hl=en&user=5vQOb4oAAAAJ
"Prem Sagar Shukla, Ph. D.",Institute Postdoctoral Fellow at IISc Bangalore & Ph. D. IIT Roorkee,"Supercapacitor Energy storage, Nanomaterials, 2D materials, Gas and humidity sensors",357,https://scholar.google.com/citations?hl=en&user=xY7FPz8AAAAJ
Mamta Raj,iit roorkee,"electrochemical sensors, biosensors, nanomaterials, conducting polymer",352,https://scholar.google.com/citations?hl=en&user=DEFhMz4AAAAJ
Anil Kumar Nayak,"VIT AP University, IIT Roorkee, University of Alberta, IIT KGP, and IIT Indore","SIW based planar antenna, CEM, On-chip, Implantable Antenna, and In-band FDA",349,https://scholar.google.com/citations?hl=en&user=ihidNzcAAAAJ
Tushar Pramod Choudhari,Assistant Professor | IIT Roorkee,"Performance-based Design, Risk Assessment, Transport Safety, ADAS, Shared Mobility",349,https://scholar.google.com/citations?hl=en&user=5iYTjxYAAAAJ
Dr. NEERAV SHARMA,"CEEW, Purdue University USA, IIT Roorkee","Geo Analytics, IoT, Deep Learning, Transportation Systems, ADAS",348,https://scholar.google.com/citations?hl=en&user=hSYgwOMAAAAJ
Dr. Priyadarshi Upadhyay,IIT Roorkee,"Remote Sensing, GIS, Soft classification, Multitemporal Analysis of Satellite Data, Microwave Remote Sensing",345,https://scholar.google.com/citations?hl=en&user=92O4NsIAAAAJ
Dr. Manjusha Passi,"Indian Institute of Technology, Roorkee, India","Photocatalysis, Material synthesis, Waste water treatment, NOx removal, H2 production",344,https://scholar.google.com/citations?hl=en&user=_tFrX_AAAAAJ
Tejaswini Dhanaji Patil,Indian Institute of Technology,"Edible food packaging, microbial polymer development for food …, waste valorization",342,https://scholar.google.com/citations?hl=en&user=oCmLBDsAAAAJ
Praveen Kalura,"Indian Institute of Technology, Roorkee","Remote Sensing, Hydrology, Irrigation, Water Accounting Plus, Climate Change",335,https://scholar.google.com/citations?hl=en&user=iie9NUUAAAAJ
VMSuntharavel Muthaiah,Indian Institute of Technology Roorkee,"Mechanical Alloying, Spark Plasma Sintering, Wear, Biomaterials, Coating",333,https://scholar.google.com/citations?hl=en&user=obDtFn8AAAAJ
AKSHAY PANDEY,IITR,"Remote Sensing, Web-GIS, Machine & Deep Learning, Plant Health-Agriculture, UAV",332,https://scholar.google.com/citations?hl=en&user=PApXA_QAAAAJ
Dr. Shree Garg,"Researcher , Indian Institute of Technology Roorkee","Big Data, Machine learning, Network Security",330,https://scholar.google.com/citations?hl=en&user=_NeSRhQAAAAJ
Lingaraj Dhal,"Department of Water Resources Development & Management, Indian Institute of …","Watershed Management, Hydrology, Water Resources",328,https://scholar.google.com/citations?hl=en&user=UiD78TUAAAAJ
Sanketkumar Nehul,Indian Institute of Technology Roorkee,Virology,327,https://scholar.google.com/citations?hl=en&user=FHZpSoMAAAAJ
Aswani Kumar Singh,"IIT Kharagpur, IIT Bombay, IIT Roorkee","Sustainable Manufacturing, Grinding, Additive Manufacturing, LCA, Mathematical Modelling",324,https://scholar.google.com/citations?hl=en&user=sO2IC4cAAAAJ
Dr. NABAB KHAN,"Project Research Scientist -II, IIT Roorkee, IGSTC-PIEF Fellow-2023","Cancer Biology, Drug Delivery, Biomedical Nanomaterials, Electrospun Nanofiber, Host-Guest Chemistry",322,https://scholar.google.com/citations?hl=en&user=HrIC34AAAAAJ
Tanaya Sarmah,IIT Roorkee,"Architecture, Urban Planning, Disaster Management, Critical Infrastructure, WEF Nexus",321,https://scholar.google.com/citations?hl=en&user=NBYB2NUAAAAJ
vishakha singh,IIT Roorkee,"Structural biology, biochemistry, protein engineering, protein protein interaction, nanobodies",319,https://scholar.google.com/citations?hl=en&user=H2y3tkYxthkC
AMIT Singh,"Old Dominion University, Norfolk, USA, Ex-IIT Roorkee","Pyrolysis, Biomass conversion, Energy storage, Renewable carbon, Chemical Engineering",319,https://scholar.google.com/citations?hl=en&user=roivfL8AAAAJ
Shishir R,IPDF IIT Roorkee,"Coating, Corrosion, Surface modifications, Biomaterials",319,https://scholar.google.com/citations?hl=en&user=2Hv_k5IAAAAJ
Uttam Kumar Roy,"Professor, Department of Architecture and Planning, Indian  Institute of Technology","Affordable Housing, Building System, Urban Planning, Public Policy, Planning Education",316,https://scholar.google.com/citations?hl=en&user=cD6_zP4AAAAJ
NEHA GUPTA,IIT ROORKEE,Analytical Chemistry,315,https://scholar.google.com/citations?hl=en&user=7I5TXJ8AAAAJ
Snehlata Shakya,IIT Roorkee,Non-invasive imaging,314,https://scholar.google.com/citations?hl=en&user=-iBVn2QAAAAJ
Rajesh Chandra,"Department of Polymer and Process Engineering, Indian Institute of Technology Roorkee.","Microbiology, Renewable Energy, Wastewater Remediation, Solid Waste Management.",313,https://scholar.google.com/citations?hl=en&user=xCO9jFoAAAAJ
Dr Abhilasha Dixit,Indian Institute of Technology Roorkee ; IISER Bhopal,"Electronics & Communication, Remote Sensing, GIS, Snowmelt Runoff",313,https://scholar.google.com/citations?hl=en&user=UKfGJIIAAAAJ
Sweety Rathi,Indian Institute of Technology Roorkee,Inorganic Chemistry,311,https://scholar.google.com/citations?hl=en&user=obL77PkAAAAJ
Upendra Mohan Bhatt,"IIT Roorkee, India","Microelectronics and VLSi, Device physics, Semiconductor memories, TCAD",310,https://scholar.google.com/citations?hl=en&user=KqLovEgAAAAJ
Dr. Ashish Kumar Chowdhary,"Assistant Professor, ECE, Indian Institute of Technology Roorkee","Nanophotonics, Metamaterials, Terahertz Sensing, Terahertz Communication, AI/ML Techniques",309,https://scholar.google.com/citations?hl=en&user=l-jMHTUAAAAJ
Sharad Raghuvanshi,Indian Institute of Technology Roorkee,"Biotechnology, Wood material science, Green Technology, Pulp & Paper, Biocomposites &Microbiology",308,https://scholar.google.com/citations?hl=en&user=k4REVq8AAAAJ
Dr. Danish Khan,Indian Institute of Technology,Organic Chemistry,308,https://scholar.google.com/citations?hl=en&user=4UfAHikAAAAJ
"Prince Tiwari, Assistant Professor","BSBE, Indian Institute of Technology (IIT), Roorkee, India","Cryo-EM, Myosin, Myosin binding protein, cardiomyopathies",307,https://scholar.google.com/citations?hl=en&user=a--i2wMAAAAJ
Pavankumar Satuluri,"Assistant Professor, Indian Institute of Technology Roorkee","Paninian Grammar, Natural Language Processing and Sanskrit …",305,https://scholar.google.com/citations?hl=en&user=8OVJdlcAAAAJ
Dr. KL Meena,"Department of Mechanical & Industrial Engineering, Indian Institute of Technology Roorkee","MgO/CNTs Reinforced ZTA, SPS/MW Sintering, Digital Manufacturing, Simulation Modelling, Material",304,https://scholar.google.com/citations?hl=en&user=Q5m0mY8AAAAJ
Sonam Singh,Indian Institute of Technology Roorkee,"Continuum Mechanics, Composite Materials, Wave Propagation",304,https://scholar.google.com/citations?hl=en&user=ThhJ_xgAAAAJ
Utpal Dey,"Assistant Professor, IIT Roorkee, India",Millimeter-Wave Passive Circuit Design,298,https://scholar.google.com/citations?hl=en&user=6GM5rRUAAAAJ
Mulugeta Musie,Indian Institute of Technology Roorkee,Hydrologic modeling,296,https://scholar.google.com/citations?hl=en&user=7_zOh2wAAAAJ
Saloni Gupta,National Institute of Immunology - IIT Roorkee,"Inflammation, Immunology, Molecular Biology, Zoology, Immunometabolism",296,https://scholar.google.com/citations?hl=en&user=N7YzSd4AAAAJ
Piyush Kumar Singh,Research Associate of Engineering Geology in IIT Roorkee,"Engineering Geology, Slope stability, Rock Mechanics, Numerical Modelling, Structural Geology",293,https://scholar.google.com/citations?hl=en&user=GmP1yhQAAAAJ
Dr. Alaknanda Kunwar,IIT roorkee,designing and analysis of microstrip antenna,292,https://scholar.google.com/citations?hl=en&user=TcSy-dgAAAAJ
Ashu Choudhary,"WOS A, IIT Roorkee","Multi-ion batteries, Zn ion batteries, Mg ion Batteries, MD simulations",292,https://scholar.google.com/citations?hl=en&user=_RRKs2QAAAAJ
Geetanjali,Indian Institute of Technology Roorkee,"Bioprocess Technology, Bioenergy, Nanotechnology, Electrochemistry, Optimization Technique",292,https://scholar.google.com/citations?hl=en&user=XKp9HVUAAAAJ
Maan Singh Rathore,Indian Institute of Technology Roorkee,"Bearing Prognostics using Deep Learning …, Signal Processing",291,https://scholar.google.com/citations?hl=en&user=1ZN2sr8AAAAJ
MOHD SUFIYAN,Indian Institute of Technology Roorkee,"Food Supply Chain Management, Behavioral Supply Chain Management",291,https://scholar.google.com/citations?hl=en&user=UMuV-4wAAAAJ
Dr. Sonia Choudhary,Research Associate  IIT Roorkee,"Algal biotechnology, Bioremediation, Biofuel, Metabolic engineering",291,https://scholar.google.com/citations?hl=en&user=WK6ZQbAAAAAJ
Akshay Bhatnagar,"Department of Physics, Indian Institute Of Technology Roorkee","Statistical mechanics, Turbulence, Particles in  turbulent flows",290,https://scholar.google.com/citations?hl=en&user=FUfdhM4AAAAJ
Idhayachandhiran Ilampooranan,"Indian Institute of Technology Roorkee, India","Small Waterbodies, GHG Emissons, Agricultural Systems, Water Resources, Ecohydrology",287,https://scholar.google.com/citations?hl=en&user=xv1RnawAAAAJ
Ajit Kumar Dubey,Indian Institute of Technology Roorkee,Combustion,286,https://scholar.google.com/citations?hl=en&user=JLCOrS8AAAAJ
Dr. Kumari Amrita,IIT (ISM) Dhanbad,"Strategic Management, Entrepreneurship and Women …",286,https://scholar.google.com/citations?hl=en&user=XRRyL9kAAAAJ
Kumud Pandav,Indian Institute of Technology Roorkee,"Structural Biology, Bio-Chemistry, Bio-Physics, Computational Biology, DNA-Drug Interactions",285,https://scholar.google.com/citations?hl=en&user=VbsK4cUAAAAJ
Amita Giri,"Assistant Professor, Indian Institute of Technology Roorkee","Biomedical signal processing, Forward & Inverse Problems, Brain Computer Interface",284,https://scholar.google.com/citations?hl=en&user=rXOZ-1IAAAAJ
ANANYA NEOGY,IIT Roorkee,Plant developmental biology,284,https://scholar.google.com/citations?hl=en&user=66e1LgcAAAAJ
Palas Kumar Farsoiya,"Assistant Professor, IIT Roorkee","Multiphase flows, Physicochemical Hydrodynamics, CFD, Turbulence, Waves",283,https://scholar.google.com/citations?hl=en&user=GlKaKdIAAAAJ
Dr. Reshu yadav,"water resource development and management department,Indian Institute of Technology …","water for crops, water foot printing, wastewater irrigation, paddy cultivation, GHG emission",281,https://scholar.google.com/citations?hl=en&user=5KXBUhIAAAAJ
Dr. Vatsala Cilamkoti,Indian Institute of Technology Roorkee,"Nanomaterials, Quantum dots, Photocatalysis, Water Remediation",281,https://scholar.google.com/citations?hl=en&user=OAL7AAUAAAAJ
Amritesh Kumar,"Assistant Professor, Indian Institute of Technology Roorkee, India","Multifunctional materials, Mechanics, Magnetoelectric composites",281,https://scholar.google.com/citations?hl=en&user=_E1TxLIAAAAJ
SHALJA VERMA,IIT ROORKEE,Bioinformatics and Structural Biology,281,https://scholar.google.com/citations?hl=en&user=tjlUa0wAAAAJ
Dr.  Rajni Rohila,IIT Roorkee,"Numerical Methods, Numerical Solutions of PDE, Differential Quadrature Method",279,https://scholar.google.com/citations?hl=en&user=7AvrEQQAAAAJ
Dr. Indrani Mukherjee (Thakur),Indian Institute of Technology Roorkee,"Nanostructured metal oxide semiconductors, low dimensional nanomaterials, photocatalysis of environmental pollutants",277,https://scholar.google.com/citations?hl=en&user=iBaY5CsAAAAJ
Monika Simon,Indian Institute of Technology Roorkee,"Wastewater treatment, Eco technologies, Water Quality, Microbial remediation",277,https://scholar.google.com/citations?hl=en&user=FNlR6wYAAAAJ
Dr.-Ing. Purnendu Nasker,IIT Roorkee,"Magnesium alloy, Mechanical metallurgy, Creep, Plastic deformation, and Microstructure",276,https://scholar.google.com/citations?hl=en&user=cV-1bhMAAAAJ
Subhash Chand Yogi,"Assistant Professor, IIT Roorkee India","Multirotor UAV Autonomy, Inteligent Control, Learning from Demonstration, Multi-UAV Flocking",275,https://scholar.google.com/citations?hl=en&user=rlVR6bYAAAAJ
Sanjeev Kumar (Dhull),IIT Roorkee,"Experimental and Fluvial Hydraulics, CFD, ML in Hydraulic Engineering",275,https://scholar.google.com/citations?hl=en&user=boCYXsUAAAAJ
ANUMITA  MISHRA,Associate Professor Indian Institute of Technology Roorkee,"Geotechnical engineering, Foundations, Landfill Engineering",274,https://scholar.google.com/citations?hl=en&user=OFqD_kAAAAAJ
Vaishnavi Pandey,"Project Associate, Dept. of Hydro and Renewable Energy, IIT Roorkee",Renewable Energy,273,https://scholar.google.com/citations?hl=en&user=6SRYHYkAAAAJ
Dr. Pankaj Kaushik,"IIITDM Kurnool, IIT Bombay, IIT roorkee","Circular economy, Recycling, Solid state additive manufacturing, Dissimilar Al-steel joining, FSW",272,https://scholar.google.com/citations?hl=en&user=tzz6CwcAAAAJ
Dr. MH Mujahid,"Post Doctoral Fellow, Exploring Ideas at Indian Institute of Technology Roorkee","DDS, Nanotechnology, Cancer, Diabetes, Animal model",272,https://scholar.google.com/citations?hl=en&user=Zbn14S8AAAAJ
Ram Krishna Pandey,"Professor of Mathematics, IIT Roorkee",Number Theory,271,https://scholar.google.com/citations?hl=en&user=SXpqJ-kAAAAJ
Kesava Rao,Hitachi Energy || IIT Delhi || IIT Kharagpur || IIT Roorkee,"AC and DC microgrid monitoring and …, Control switching, HV Circuit breaker testing",271,https://scholar.google.com/citations?hl=en&user=mhsBwWwAAAAJ
Narendra Singh,Indian Institute of Technology Roorkee,Thin Films Memory device Gas sensor,270,https://scholar.google.com/citations?hl=en&user=zEXsl9UAAAAJ
Vibha Devi,Indian Institute of Technology Roorkee,"Extraction, Separation, Optimization, Modeling, Neural network",270,https://scholar.google.com/citations?hl=en&user=aobXhuUAAAAJ
Harsh Jain,Institute Postdoctoral Fellow IIT Roorkee,"Material Processing, Material Characterization, Mechanical pro, Wear and Biocompatibility properties",270,https://scholar.google.com/citations?hl=en&user=othjgzwAAAAJ
Dr. Shivesh Tripathi,IIT Roorkee,RF  circuits & systems,268,https://scholar.google.com/citations?hl=en&user=I1iuoNwAAAAJ
Monica Sharma,IIT ROORKEE,"Biomolecular Crystallography, Drug Discovery",268,https://scholar.google.com/citations?hl=en&user=7hCxe0MAAAAJ
POONAM CHAHAL,"IIT Roorkee, India","Earth Surface Processes, Paleoclimate, Geomorphology",267,https://scholar.google.com/citations?hl=en&user=IwFqpsgAAAAJ
Ishan Chawla,"Senior Research Fellow, IIT Roorkee","Cable-Driven Parallel Robots, Construction Robotics, Dynamic Modeling, Control, Under-actuated Systems",267,https://scholar.google.com/citations?hl=en&user=yYqyy94AAAAJ
Pradeep Kumar,"Indian Institute of Technology Roorkee, India","Spintronics, Multiferroics, MEMS, Sensors, Memory Devices",267,https://scholar.google.com/citations?hl=en&user=XMFgjCUAAAAJ
Habeebur Rahman,"Prime Minister's Research Fellow (PMRF), Department of Physics, IIT-Roorkee","Nanoscience and Technology, 2-D materials and Thin Films, Flexible Electronic Devices",267,https://scholar.google.com/citations?hl=en&user=IqiEW1sAAAAJ
DR. SIMRAN KAUR DHILLON,PostDoc at UoA |UoBath| IITR,"Green Energy Technologies (Microbial Fuel …, Water/Soil Remidiation",266,https://scholar.google.com/citations?hl=en&user=vNdMDWAAAAAJ
DIVYA DIXIT,Indian Institute of Technology Roorkee,"Metal Organic Frameworks, Photocatalysis, Water and Wastewater Treatment",264,https://scholar.google.com/citations?hl=en&user=FJUXrJkAAAAJ
Piyush Jagtap,"Indian Institute of Technology, Roorkee","Materials science and Engineering, Thin Films, Microelectronics packaging, mechanics of",262,https://scholar.google.com/citations?hl=en&user=V1RSZ2IAAAAJ
Arun Kumar Singh,Indian Institute of Technology Roorkee,"Image Processing, Computer Vision, Data Mining, Deep Learning, Pattern Recognition",258,https://scholar.google.com/citations?hl=en&user=21iZANsAAAAJ
Mukesh Bhardwaj,"Assistant Professor, IIT Roorkee","Electrocatalysis, Corrosion",258,https://scholar.google.com/citations?hl=en&user=XH5VmBMAAAAJ
Rahul Saini,IIT ROORKEE,"E-waste Management, Waste Water Treatment, Tribology, Nanotechnology, Iron-Steel Making",256,https://scholar.google.com/citations?hl=en&user=NLoW_ZQAAAAJ
Arka Lahiri,"Assistant Professor, MMED, Indian Institute of Technology Roorkee","Microstructure modeling, Mechanical Behavior",256,https://scholar.google.com/citations?hl=en&user=uyEr60gAAAAJ
Dharmendra Pratap Singh,Indian Institute of Technology Roorkee,"Paleoceanography, Paleoclimatology",255,https://scholar.google.com/citations?hl=en&user=yO7NM3kAAAAJ
Ramver Singh,"CTO/R&D, H2Power IIT Kanpur (IIT Bombay & IIT Roorkee)","Non-traditional Machining, EDM, ECM",253,https://scholar.google.com/citations?hl=en&user=podOQ6gAAAAJ
Chandrachur Ghosh,"Research Associate (RA), Indian Institute of Technology Roorkee","Diabetes, Lipid research, Liver biology, Nutraceuticals",252,https://scholar.google.com/citations?hl=en&user=uGeij08AAAAJ
Yuana Delvika,"Indian Institute of Technology Roorkee, Universitas Medan Area","Quality Improvement, QMS, BPR",252,https://scholar.google.com/citations?hl=en&user=eaCsMuQAAAAJ
Gaurav Sharma,IIT Roorkee,"fluid mechnaics, hydrodynamic stability",251,https://scholar.google.com/citations?hl=en&user=S4gdxc8AAAAJ
Ajay,"Department of Physics, Indian Institute of Technology Roorkee","Condensed Matter Theory, Strongly Correlated Systems, high Tc Superconductivity, Josephson Effect",249,https://scholar.google.com/citations?hl=en&user=M7I-RRAAAAAJ
ANUPAMA SEMWAL,Indian Institute of Technology Roorkee,"Food Biotechnology, Probiotic edible films, Gluten-free product, High moisture textured protein",249,https://scholar.google.com/citations?hl=en&user=RWckme0AAAAJ
Alpesh M. Patel,"Indian Institute of Technology, Roorkee.","Integrated Renewable Energy System, Hybrid Energy System, Microgrid, Engineering Optimization",247,https://scholar.google.com/citations?hl=en&user=bPs_1sgAAAAJ
Dr. Suddhasil Bose,Asst. Prof @Adamas University || Post Doc. @IIT Roorkee,"Urban Geography, Water Resources, GIS, Machine Learning, AI",247,https://scholar.google.com/citations?hl=en&user=_Ma2HtAAAAAJ
Digvijay Singh,Indian Institute of Technology Roorkee,"Cryogenic Alloys, In-situ Neutron/Synchrotron Diffraction, TRIP/TWIP Steels, Phase Transformation",247,https://scholar.google.com/citations?hl=en&user=DhApwCUAAAAJ
chhavi sharma,"Commonwealth Fellow, University of Bath, Research Scientist, IIT Roorkee","Analytical electrochemistry, Conducting Polymers, Ionic Liquids, green hydrogen, 1-D/2-D",244,https://scholar.google.com/citations?hl=en&user=NYJNqXMAAAAJ
Humair Raj Khan,IIT Roorkee,Machine Learning,244,https://scholar.google.com/citations?hl=en&user=gc4wyvgAAAAJ
Mansi Taparia,IIT Roorkee,Human Resource Management,244,https://scholar.google.com/citations?hl=en&user=BiMaQhsAAAAJ
KAUSHAL KUMAR,"Indian Institute of Technology, Roorkee","Biodiesel, biomass, NOx emission, IC engine combustion, Antioxidant additives",243,https://scholar.google.com/citations?hl=en&user=gh4OlwMAAAAJ
Suruchi Mowar,IIT Roorkee,,243,https://scholar.google.com/citations?hl=en&user=6EcZYqMAAAAJ
Karuna Panwar,"IIT Roorkee, India","Combinatorial Optimization, Optimization Techniques, Computational Intelligence",242,https://scholar.google.com/citations?hl=en&user=u3_tcOYAAAAJ
Asha Rani,IIT Roorkee,"Machine Learning, Artificial Intellegence, Multimedia Security, Biometrics",241,https://scholar.google.com/citations?hl=en&user=ZPO_TA0AAAAJ
Dr. Sonal Sharma,"Polymer and Process Engineering, Indian Institute of Technology, Roorkee","Material Chemistry, Co-ordination/Metallopolymer, Water splitting, Energy Storage, Biodiesel",241,https://scholar.google.com/citations?hl=en&user=hW7BCzQAAAAJ
Rishabh Kumar,Indian Institute of Technology Roorkee,"Experimental Nuclear Physics, Low energy nuclear physics, Radiation detection, Nuclear fission",240,https://scholar.google.com/citations?hl=en&user=pfxDc5AAAAAJ
Manjusha Varshney,IIT Roorkee,Condensed Matter Physics,238,https://scholar.google.com/citations?hl=en&user=O9Dr_y8AAAAJ
Avinash Kumar,"Assistant Professor, Indian Institute of Technology, Roorkee","Dynamic State Estimation of IBRs, Digital Twins, Microgrid Resiliency, Protection and Control",238,https://scholar.google.com/citations?hl=en&user=IP1mAucAAAAJ
RAMANDEEP SINGH,IIT Roorkee,"Sustainability, Sustainable Machining, Life Cycle Assessment, Material Characterization",238,https://scholar.google.com/citations?hl=en&user=-uNp32sAAAAJ
Farhan Asim,Indian Institute of Technology Roorkee,"Neuroarchitecture, Restorative Environments, Nature Based Solutions, Built Environment",235,https://scholar.google.com/citations?hl=en&user=-kOAToUAAAAJ
Birudula Anil kumar,Indian Institute of Technology Roorkee,"Marine Propulsion, Energy Management, Optimization, Hydroelectric Systems",235,https://scholar.google.com/citations?hl=en&user=oj0ZhJUAAAAJ
Divya Bhatt,IIT-Roorkee,"Anti-infectives, Pre-clinical research",235,https://scholar.google.com/citations?hl=en&user=MD-WVIcAAAAJ
SAAKSHI SAINI,"Research Associate, IIT Roorkee","Anxiety, Depression, Nutraceuticals, Phytochemicals",235,https://scholar.google.com/citations?hl=en&user=GjLrm1YAAAAJ
Nitish Arya,"Assistant Professor, IIT Roorkee","Fluid structure interaction, Aeroacoustics, flow control, High speed flows",234,https://scholar.google.com/citations?hl=en&user=2pLLh7gAAAAJ
Sudiksha Aggrawal,IIT Roorkee,Material Chemistry,230,https://scholar.google.com/citations?hl=en&user=HTINw9MAAAAJ
Dr. Aneesh Ali,"Indian Institute of Technology, Roorkee","Nanomedicine, Drug Delivery, Bioelectronics, Rheumatoid Arthritis, Ulcerative colitis",230,https://scholar.google.com/citations?hl=en&user=aJccGx0AAAAJ
MOHIT KUMAR,"Assistant Professor@RJIT BSF Academy, IIT Bombay, IIT Roorkee","Additive manufacturing, 3D/4D Printing, Polymer-based composites, Ceramics slurry, Sustainability.",230,https://scholar.google.com/citations?hl=en&user=e7Gll18AAAAJ
Chinmay Mittal,Indian Institute of Technology Roorkee,"Nanotechnology, Wastewater treatment, Organic synthesis, Heterocyclic scaffollds",230,https://scholar.google.com/citations?hl=en&user=ASLnXEcAAAAJ
Vishal Pandey,"Indian Institute of Technology, Roorkee","Cognitive Neuroscience, Virtual Reality, Augmented Reality, Artificial Intelligence, HCI",229,https://scholar.google.com/citations?hl=en&user=-AxnqtQAAAAJ
Dhivyabharathi,"Assistant Professor, Indian Institute of Technology Roorkee, India","Traffic Flow Modelling, Intelligent Transportation Systems, Connected and Automated Mobility",227,https://scholar.google.com/citations?hl=en&user=pNSV2F8AAAAJ
Rajeev Kumar,"IIT Roorkee, India","Machine Fault Diagnostics, Vibration Analysis, Signal Processing, Power System, Machine Learning",227,https://scholar.google.com/citations?hl=en&user=2ocCyB4AAAAJ
Shashi Gaurav Kumar,IIT ROORKEE,"Geology, Remote Sensing, Heatwave, Heat Stress, Atmospheric Dynamics",227,https://scholar.google.com/citations?hl=en&user=2531IHYAAAAJ
Darshak Bhatt,Indian Institute of Technology Roorkee,"RFIC, integrated circuits, transceivers, Wireless Technologies, Monolithic Microwave Integrated",224,https://scholar.google.com/citations?hl=en&user=XOKWdPAAAAAJ
Deepika Velumani,Indian Institute of Technology Roorkee,"Battery modeling, Safety monitoring, PINNs",224,https://scholar.google.com/citations?hl=en&user=jV9Y_-4AAAAJ
VIBHA BHARILYA,"Indian Institute of Technology, Roorkee","Autonomous vehicle, Trajectory prediction, Deep neural networks",221,https://scholar.google.com/citations?hl=en&user=e9EAPaUAAAAJ
smita mondal,iit roorkee,"biomass conversion, heterogenous catalyst",220,https://scholar.google.com/citations?hl=en&user=M28kUzgAAAAJ
Aparna Dutta,Indian Institute of Technology Roorkee,"Acid Mine Drainage, Mine water treatment, Hydrogeochemistry, valorisation of waste stream",220,https://scholar.google.com/citations?hl=en&user=yao7pNUAAAAJ
Neelam Gunjyal,"Indian Institute of Technology, Roorkee","Antibiotic resistance, Water and Wastewater treatment, Algae based wastewater treatment, Ground water contamination, and Solid w",220,https://scholar.google.com/citations?hl=en&user=IEdRMvYAAAAJ
Rohit Tanwar,IIT Roorkee,Active Packaging,219,https://scholar.google.com/citations?hl=en&user=8abYP5cAAAAJ
Tarun Gangwar,"Assistant Professor, IIT Roorkee","Computational mechanics, structural engineering",217,https://scholar.google.com/citations?hl=en&user=NKvJh04AAAAJ
Surila Guglani,Indian Institute of Technology Roorkee,"Surrogate modeling, Spectral expansions, machine learning for EDA, Multi-fidelity algorithm, Signal Integrity",217,https://scholar.google.com/citations?hl=en&user=J9GzehYAAAAJ
ALOK ACHARYA,"Department of Management Studies, Indian Institute of Technology (IIT) Roorkee",Marketing Management,215,https://scholar.google.com/citations?hl=en&user=8Es-B8kAAAAJ
Dr. Arpit Jain,IIT Roorkee,Geotechnical Engineering,215,https://scholar.google.com/citations?hl=en&user=MxvmtMUAAAAJ
WAGHMODE BHAIRAVNATH TATYABA,Indian Institute of Technology Roorkee,"Metabolomics, Metabolic Engineering, Medicinal Plant",215,https://scholar.google.com/citations?hl=en&user=M54GmcwAAAAJ
Khushboo R. Singh,IIT Roorkee,"Nanotechnology, metal nanocatalyst",214,https://scholar.google.com/citations?hl=en&user=LuIPjCEAAAAJ
Aparna Sinha,"Postdoctoral Fellow, Indian Institute of Technology Roorkee","Condition Monitoring, Predictive Maintenance, Internet of Things, Smart Sensing, Instrumentation",212,https://scholar.google.com/citations?hl=en&user=qNQoudYAAAAJ
Abinash Kumar Swain,"Associate Professor, Department of Design, Department of Mechanical & Ind Engineering IIT …","CAD, Knowledge representation, Assembly, ontology, IGA",210,https://scholar.google.com/citations?hl=en&user=5IJyz2AAAAAJ
ASHISH KUMAR,IIT ROORKEE,"Fractional Calculus, Existence and uniqueness, Semigroup theory, Control theory",210,https://scholar.google.com/citations?hl=en&user=ysXvf8cAAAAJ
