Name,Affiliation,Interests,Cited By,Profile URL
PB Natarajan,IIT Hyderabad,"VLSI Chip Designs, Hardware Security for IC/IP, Reverse Engineering of IC/IPs, Graph Neural Network",75.0,https://scholar.google.com/citations?hl=en&user=V4JYTtMAAAAJ
Kirti Kashyap,"Indian Institute of Technology, Hyderabad","Statistical Physics, Soft and Active matter Physics, Fluid Dynamics, Biological system modeling",75.0,https://scholar.google.com/citations?hl=en&user=3C0U7AcAAAAJ
Dr. Narnepati Krishna Chaitanya,"Post-doctoral researcher, IIT Hyderabad","Microbial electrosynthesis, Water and Wastewater Treatment",74.0,https://scholar.google.com/citations?hl=en&user=6HndMUUAAAAJ
Jayakumar Rajendran,"Indian Institute of Technology, Hyderabad","Microneedle, Nano drug delivery, Biomolecule stabilization, Vaccine delivery",74.0,https://scholar.google.com/citations?hl=en&user=qrppuE0AAAAJ
Ashish Mishra,"Asst. Professor, Computer Science, IIT Hyderabad","Programming Languages, Program Analysis, Verifictaion and Synthesis.",73.0,https://scholar.google.com/citations?hl=en&user=HiK5JeYAAAAJ
Mahima Sharma,Indian Institute of Technology Hyderabad,"Biophotonics, Polarization, Biomedical engineering, Biomedical Optics, Rehabilitation engineering",73.0,https://scholar.google.com/citations?hl=en&user=4SB5XOIAAAAJ
Deepak Kumar Pradhan,Indian Institute of Technology Hyderabad,"Operator theory, functional analysis",72.0,https://scholar.google.com/citations?hl=en&user=OQP2MmcAAAAJ
Arpita Singha,"Postdoctoral Fellow, Department of Physics, IIT Hyderabad","Material Science, Lead-free Piezoelectrics, Condense Matter Physics",72.0,https://scholar.google.com/citations?hl=en&user=iMcjsdAAAAAJ
Sanjana Sarkar,"Research Associate, Indian Institute of Technology Hyderabad",,72.0,https://scholar.google.com/citations?hl=en&user=ePZ6z1YAAAAJ
Adeeba Hakkim,Indian Institute of Technology Hyderabad,"Community/Social Psychology, Disaster mental health, Positive Psychology, Resilience",72.0,https://scholar.google.com/citations?hl=en&user=LP2bFCgAAAAJ
Monish Keswani,"Indian Institute of Technology, Hyderabad; Indian Institute of Science","Deep Learning, Computer Vision",71.0,https://scholar.google.com/citations?hl=en&user=b8b_eGUAAAAJ
Komal Goel,"Post Doctoral Research Associate , IIT Hyderabad",Organic synthesis.,71.0,https://scholar.google.com/citations?hl=en&user=yANkZvsAAAAJ
Khaleel Ahmed J. Dilshad,Indian Institute of Technology Hyderabad,"Batteries, electrode surface/interfaces",70.0,https://scholar.google.com/citations?hl=en&user=Ao53790AAAAJ
Gokula Nathan Kasinathan,Indian Institute of Technology Hyderabad,"Immunoisolation Strategies, Biomaterials, 3D Culture Systems, Cell and Molecular Biology and Cancer …",70.0,https://scholar.google.com/citations?hl=en&user=-m2DgFQAAAAJ
Deepali Pathak,Indian Institute of Technology Hyderabad,"RF Energy Harvesting, RFIC Design, Antennas",70.0,https://scholar.google.com/citations?hl=en&user=B3YZ4I0AAAAJ
Dr. S. Monisha,"Research Associate, Department of Physics, Indian Institute of Technology Hyderabad.","Nonlinear Dynamics, Integrable Systems, Positons",70.0,https://scholar.google.com/citations?hl=en&user=tmgQYn8AAAAJ
Deepak Joshi,IIT Hyderabad,"Signal Processing, Machine learning, Deep learning",68.0,https://scholar.google.com/citations?hl=en&user=dQtzij8AAAAJ
Palanivel Subha,Indian Institute of Technology Hyderabad,"Heterogeneous Catalysis, Nanomaterials, Biomass valorization, Organic synthesis",67.0,https://scholar.google.com/citations?hl=en&user=gGBbQjQAAAAJ
Sunil Kumar Singh,Indian Institute of Technology Hyderabad,"Microfluidics, CFD, Photocatalysis, Energy, Numerical simulation",66.0,https://scholar.google.com/citations?hl=en&user=HYXnWPoAAAAJ
Akash Tadwai,"Indian Institute of Technology, Hyderabad","ContinualLearning, Computer Networks",65.0,https://scholar.google.com/citations?hl=en&user=TdwmP_cAAAAJ
Dr. Debasmita Saha,"Indian Institute of Technology, Hyderabad","Bioimaging, Neuroscience, Cell and molecular biology",65.0,https://scholar.google.com/citations?hl=en&user=ewJn3aMAAAAJ
Subhra Shankha Bhattacherjee,Indian Institute of Technology Hyderabad,"Machine Learning, Deep Learning, AI",64.0,https://scholar.google.com/citations?hl=en&user=tHvGYyIAAAAJ
Asudeb Dutta,"Associate Professor, IIT Hyderabad",RFIC design,64.0,https://scholar.google.com/citations?hl=en&user=xHX4SkgAAAAJ
Vineet Gairola,"Indian Institute of Technology, Hyderabad","Psychology, Analytical Psychology, Positive Psychology, Qualitative Research, Cultural Psychology",64.0,https://scholar.google.com/citations?hl=en&user=j2uIy1oAAAAJ
Sabarigresan M,Indian Institute of Technology Hyderabad,,64.0,https://scholar.google.com/citations?hl=en&user=45vervgAAAAJ
Bhanjan Debnath,"DST-INSPIRE Faculty at IIT Hyderabad, SDSU, UCSD, IISc Bangalore","Complex fluids, Granular Flows, Biophysics",64.0,https://scholar.google.com/citations?hl=en&user=Ogj1nkYAAAAJ
Mohammed Abdulla,IIT Hyderabad,"composite, 3D printing, Additive manufacturing, Optimization",64.0,https://scholar.google.com/citations?hl=en&user=kzD8joUAAAAJ
Avinash Kumar Singh,"Indian Institute of Technology Hyderabad , India",Computational Neuroscience,63.0,https://scholar.google.com/citations?hl=en&user=F6jZZ3gAAAAJ
Chandan Bose,Indian Institute of Technology Hyderabad,Anthropology,63.0,https://scholar.google.com/citations?hl=en&user=pV78E4UAAAAJ
Pramod Kaddi,IIT Hyderabad,"Low Power Analog Integrated Circuit Design, Mixed Signal Design, Power Management Integrated Circuits, Device Modelling",63.0,https://scholar.google.com/citations?hl=en&user=O3HkvLEAAAAJ
Aswitha Tadepalli,IIT Hyderabad,"Machine Learning, Optimization",63.0,https://scholar.google.com/citations?hl=en&user=0Ix24XoAAAAJ
Sonali Srivastav,"Assistant Professor, Department of Design, IIT Hyderabad","Narratology, Film Studies, Communication, Pop Culture",62.0,https://scholar.google.com/citations?hl=en&user=1QFfPGkAAAAJ
Mahesh Podishetty,IIT Hyderabad,"Composites, Experimental Mechanics, Computational Mechanics",59.0,https://scholar.google.com/citations?hl=en&user=_C5tDlAAAAAJ
Dr. Mude Hanumananaik,IIT Hyderabad,Durability of Alkali activated binders,59.0,https://scholar.google.com/citations?hl=en&user=3AAo54MAAAAJ
Janaki Ramaiah V,Indian Institute of Technology Hyderabad,Power Electronics and Drives for EV …,59.0,https://scholar.google.com/citations?hl=en&user=FLvtRRMAAAAJ
Maria Francis,Indian Institute of Technology Hyderabad,"Computer Algebra, Groebner basis theory, Commutative Algebra, Cryptography",58.0,https://scholar.google.com/citations?hl=en&user=r5EduDsAAAAJ
Sai Eswar Garapati,IIT Hyderabad,"Deep Learning, Machine Learning, Data Science, Reinforcement learning, Artificial Intelligence",58.0,https://scholar.google.com/citations?hl=en&user=i4moY54AAAAJ
Dr. Sony K Cherian,Post-Doctoral Fellow @ IIT Hyderabad,"Electrochemical energy storage devices, Metal-sulfur batteries, Nanomaterials, Cathode",58.0,https://scholar.google.com/citations?hl=en&user=s06pnmsAAAAJ
Sujit Kumar Sahoo,"Department of Physics, IIT Hyderabad","BSM Physics, Cosmology, Dark Matter, Astroparticle Physics",58.0,https://scholar.google.com/citations?hl=en&user=UpsoOl0AAAAJ
Gogulapati Sreedurga,"Assistant Professor, Department of Artificial Intelligence, IIT Hyderabad","Computational Social Choice, Game Theory, Artificial Intelligence, Algorithm Design",57.0,https://scholar.google.com/citations?hl=en&user=6lKHUT0AAAAJ
Harish SA,Indian Institute of Technology Hyderabad,Security of Networked Systems,57.0,https://scholar.google.com/citations?hl=en&user=QjpPLvkAAAAJ
Kavit Nanavati,IIT Hyderabad,"Fuzzy Set Theory, Machine Learning, Recreational Mathematics",57.0,https://scholar.google.com/citations?hl=en&user=B16kz2wAAAAJ
Siva Shankar Kimidi,Indian Institute of Technology Hyderabad,"Open access publishing, Institutional repositories, Research Information Management System",56.0,https://scholar.google.com/citations?hl=en&user=MPD1VrUAAAAJ
LKSV PRASAD SALLANGI,IIT HYDERABAD,Modelling Hydrological Extremes,56.0,https://scholar.google.com/citations?hl=en&user=Jzs6AC0AAAAJ
pradipto banerjee,IIT Hyderabad,Number Theory,55.0,https://scholar.google.com/citations?hl=en&user=1P0EqDAAAAAJ
SM Garimella,Indian Institute of Technology Hyderabad,"Complex fluids Rheology, Applied Mathematics, Computational Fluid Dynamics, Machine Learning",55.0,https://scholar.google.com/citations?hl=en&user=5CzJOSoAAAAJ
K Ashok Kumar,Post Doctoral Fellow at Indian Institute of Technology Hyderabad (India),"Analysis of PDEs, Calculus of Variations, Isoperimetric Inequalities",55.0,https://scholar.google.com/citations?hl=en&user=7ov5G3sAAAAJ
Sreelakshmi P,Indian Institute of Technology Hyderabad,"Energy Storage, MXenes",55.0,https://scholar.google.com/citations?hl=en&user=NhJX4dcAAAAJ
Kaveti Pavan,Indian institute of Technology Hyderabad,,55.0,https://scholar.google.com/citations?hl=en&user=d09jeHvqTOgC
Gopika K,IIT Hyderabad,"Cosmology, Dark Matter, Galaxy Clusters, Galaxy Groups",55.0,https://scholar.google.com/citations?hl=en&user=uN_TWBUAAAAJ
Shilpi Chakraborty,Indian Institute of Technology Hyderabad,,54.0,https://scholar.google.com/citations?hl=en&user=4x8iolcAAAAJ
Gopendra Muduli,Indian Institute of Technology Hyderabad,"Organometallic chemistry, Luminescent material, Catalysis",54.0,https://scholar.google.com/citations?hl=en&user=pYI-IC8AAAAJ
Amlan Jyoti,Indian Institute of Technology Hyderabad,"Deep Learning, Model Generalization, Model Robustness, Explainability",53.0,https://scholar.google.com/citations?hl=en&user=yVb3kdgAAAAJ
Apoorva Bhatnagar,Indian Institute of Technology Hyderabad,"Circadian Biology, Circadian Therapeutics, Mood disorders",53.0,https://scholar.google.com/citations?hl=en&user=XdHH0TIAAAAJ
Aman Sharma,Indian Institute of Technology Hyderabad,"Architecture, Sustainable Development Goals (SDGs), Systems Thinking",52.0,https://scholar.google.com/citations?hl=en&user=HsEXwaYAAAAJ
Subal Danta,"Department of Liberal Arts, Indian Institute of Technology, Hyderabad","Industrial economics, Productivity and Efficiency Analysis",52.0,https://scholar.google.com/citations?hl=en&user=71M3_uwAAAAJ
Amit Tripathi,IIT Hyderabad,Algebraic geometry and commutative algebra,51.0,https://scholar.google.com/citations?hl=en&user=sgYwRJQAAAAJ
Kanchan Bisht,IIT Hyderabad,"Privacy preserving authentication, Cryptography, Lattice based Cryptography, Anonymous credentials",51.0,https://scholar.google.com/citations?hl=en&user=Z0OY_jEAAAAJ
Athmuri Durga Nandini,Indian Institute of Technology Hyderabad,"Microfluidics, Bioprinting",51.0,https://scholar.google.com/citations?hl=en&user=9HLlbhIAAAAJ
Ritesh K Pradhan,IIT Hyderabad,Neutrino Physics,51.0,https://scholar.google.com/citations?hl=en&user=XEMo7pIAAAAJ
Murali Manohar,"Post Doctoral Researcher, IIT Hyderabad",Cancer Biology,50.0,https://scholar.google.com/citations?hl=en&user=i6WjrTgAAAAJ
Shaik Mohammad Rafi B,IIT Hyderabad,"Speech Signal Processing, Deep Learning, Robotics",50.0,https://scholar.google.com/citations?hl=en&user=KPiiFEMAAAAJ
MONIRA PARVIN,"Indian Institute of Technology, Hyderabad","Cathode for Li-ion, Na-ion battery",50.0,https://scholar.google.com/citations?hl=en&user=4yhYwm8AAAAJ
Neeraj Kumar,Indian Institute of Technology Hyderabad,Commutative Algebra,49.0,https://scholar.google.com/citations?hl=en&user=JhiOtCkAAAAJ
Srija Vennam,"JRF, IIT Hyderabad","3D bioprinting, Regeneration medicine, Tissue Engineering, 3D printing",49.0,https://scholar.google.com/citations?hl=en&user=h-Y0UikAAAAJ
Jagadeesh Mahadevan,"Indian institute of Technology Hyderabad, Swinburne University of Technology","Biochemical Engineering, Polymer microcarriers, insect cell protein expression",47.0,https://scholar.google.com/citations?hl=en&user=R4_Q3iAAAAAJ
Santhoshkumar Shanmugam,"Technical Superintendent, EE Dept,  IIT Hyderabad","Power Electronics, Inverters & converters in Drives, Welding & Cutting systems, EV & Renewables.",47.0,https://scholar.google.com/citations?hl=en&user=jItarnIAAAAJ
Narendra Nath Ghosh,Indian Institute of Technology Hyderabad,"Wide-band LNA, CMOS Receiver, SAW-less Receiver, passive Mixer, Active mixer",46.0,https://scholar.google.com/citations?hl=en&user=3ZTVJ3EAAAAJ
Sivanandan Kavuri,IIT Hyderabad,"Freezing, Evaporation, Thin film theory, Drop hydrodynamics, Multiphase flows",46.0,https://scholar.google.com/citations?hl=en&user=KsuKwFIAAAAJ
Vinith Kumar K,"Indian Institute of Technology, Hyderabad","Biopolymers, Material science, Phyto-drugs, Nutraceuticals",46.0,https://scholar.google.com/citations?hl=en&user=rAbhh50AAAAJ
Divyasri Ramasamy,Indian Institute of Technology Hyderabad,"Biomaterials, Thin film deposition Surface modification of …",45.0,https://scholar.google.com/citations?hl=en&user=FzDRrvIAAAAJ
NITESH KUMAR PODH,"Prime minister's Research Fellow(PMRF), IIT HYDERABAD","cancer biology, Chromosome dynamics and gene regulations, Single molecule imaging",44.0,https://scholar.google.com/citations?hl=en&user=hzYeqDRCxfQC
Aardra Surendran,"Assistant Professor, Department of Liberal Arts, IIT Hyderabad","Labour, Gender, Inequality, Development, Public Policy",43.0,https://scholar.google.com/citations?hl=en&user=KVR8A2QAAAAJ
Ramkumar Balaji,"Department of Biotechology, Indian Institute of technology - Hyderabad","Biochemistry, Protein Misfolding, Bioinformatics",43.0,https://scholar.google.com/citations?hl=en&user=pLUh25MAAAAJ
Arun Kashyap,"Senior Research Fellow, Environmental Engineering Division, IIT Hyderabad, India","AMR Dynamics, Environmental Microbiology, ARGs, Wastewater Treatment",42.0,https://scholar.google.com/citations?hl=en&user=OEymYK4AAAAJ
Kokila GN,Indian Institute of Technology Hyderabad,"Electrochemical Biosensor, Bacteria Detection, Microfluidic Device",42.0,https://scholar.google.com/citations?hl=en&user=ZlckU14AAAAJ
Sasi Vinay Pechetti,Indian Institute of Technology Hyderabad,"Physical Layer Security, MIMO, Wireless Communication",41.0,https://scholar.google.com/citations?hl=en&user=0B1reI8AAAAJ
Bhakti Bhusan Manna,IIT Hyderabad,"PDE, Variational methods, Geometric analysis",40.0,https://scholar.google.com/citations?hl=en&user=TD_NnTUAAAAJ
Saad Mustafa Rizvi,"Masters in Energy Science and Technology, IIT Hyderabad","Renewable Energy Systems, Battery Technology, Smart Grid Simulation",40.0,https://scholar.google.com/citations?hl=en&user=eL2JW6cAAAAJ
Mridula Choudhary,"Indian Institute of Technology, Hyderabad","DFT, computational catalysis",40.0,https://scholar.google.com/citations?hl=en&user=snd2EvoAAAAJ
Ravi Kumar Medabalimi,Indian Institute of Technology Hyderabad,"Data Science, Fintech.",40.0,https://scholar.google.com/citations?hl=en&user=WOfrm6QAAAAJ
charul gupta,Indian Institute of Technology Hyderabad,"Interfacial Flows, Cavitation, Geophysical Fluid Dynamics",40.0,https://scholar.google.com/citations?hl=en&user=yhMn-ZQAAAAJ
Nitin Agarwal,"Indian Institute of Technology, Hyderabad","Software Defined Networks, Computer Networks, Algorithms and Big Data",39.0,https://scholar.google.com/citations?hl=en&user=cARdvncAAAAJ
Mohammad Shahid,IIT Hyderabad,"Typography, Visual culture, Visual Branding, design research",39.0,https://scholar.google.com/citations?hl=en&user=qHhT1kkAAAAJ
Rajeev ranjan,IIT Hyderabad,Environmental Engineering,39.0,https://scholar.google.com/citations?hl=en&user=pW6-_dEAAAAJ
Dibyendu Barik,Indian Institute of Technology Hyderabad,"Electrochemistry, Energy storage",39.0,https://scholar.google.com/citations?hl=en&user=ioJPN4QAAAAJ
Siddharth Shrivastava,Indian Institute of Technology Hyderabad,"Responsible AI, Strategic Learning, Generative Modeling",37.0,https://scholar.google.com/citations?hl=en&user=NdIEs-YAAAAJ
Siddharth Shrivastava,IIT Hyderabad,"Mathematics, Machine Learning, Robustness, Causal Inference, Generative Modelling",37.0,https://scholar.google.com/citations?hl=en&user=GzKTH70AAAAJ
Manaswini Piduguralla,Indian Institute of Technology Hyderabad,"parallel computing, distributed systems, Blockchain, Machine leaning, Federated Learning",36.0,https://scholar.google.com/citations?hl=en&user=LS6piaQAAAAJ
Shubham Bhoi,IIT Hyderabad,"Energy storage, Multivalent, MXene",36.0,https://scholar.google.com/citations?hl=en&user=0DE7W6gAAAAJ
Pramit Sahoo,Indian Institute of Technology Hyderabad,"Machine Translation, Natural Language Processing, Large Language Models",36.0,https://scholar.google.com/citations?hl=en&user=kYwHywgAAAAJ
Naveen George,Indian Institute of Technology Hyderabad,"Machine Unlearning, Generative AI",35.0,https://scholar.google.com/citations?hl=en&user=-Uy_GTMAAAAJ
Gyanesh Shukla,Indian Institute of Technology Hyderabad,"Natural product discovery, Genome mining, Microbial secondary metabolites",35.0,https://scholar.google.com/citations?hl=en&user=gguqh6oAAAAJ
Supriya Dilip Tambe,IIT Hyderabad,"Cloud Computing, Edge Computing, 5G",34.0,https://scholar.google.com/citations?hl=en&user=K4OFYEEAAAAJ
Raviteja Golakoti,Indian Institute of Technology Hyderabad,,34.0,https://scholar.google.com/citations?hl=en&user=OWfjKeMAAAAJ
Vishal Sawant,"Assistant Professor, IIT Hyderabad","Control Systems, Multi-agent Systems, Autonomous Motion Planning, Cyber-Physical Security",34.0,https://scholar.google.com/citations?hl=en&user=_xPGClkAAAAJ
Dr. Sivasubramani PA,IIT Hyderabad,"Concrete Technology, Cenospheres, Phase Change Materials, Energy Efficient Buildings",34.0,https://scholar.google.com/citations?hl=en&user=JIdLbXMAAAAJ
Deepu Raj R,IIT Hyderabad,"Cloud Computing, SDN, Distributed Computing, Machine Learning",33.0,https://scholar.google.com/citations?hl=en&user=oaE2wIsAAAAJ
Vineeth Ravulapalli,"Indian Institute of Technology, Hyderabad","Solid Mechanics, Instability, FEM, Experimental Mechanics",33.0,https://scholar.google.com/citations?hl=en&user=FXdVQHoAAAAJ
Ananya,"Deaprtment of biotechnology, IIT Hyderabad",,33.0,https://scholar.google.com/citations?hl=en&user=5xFdGLkAAAAJ
Shikshit Nawani,Indian Institute of Technology Hyderabad,"Aerospace Engineering, Thermoacoustics, Data-driven methods",32.0,https://scholar.google.com/citations?hl=en&user=8cebtmIAAAAJ
DEEPAK KUMAR SONI,"Indian Institute of Technology, Hyderabad","Power system, Dynamic modeling and control, VSG for renewable driven power system",32.0,https://scholar.google.com/citations?hl=en&user=C0yeKOcAAAAJ
Md Khalid Hossain,"Department of Physics, IIT Hyderabad","General Relativity, Cosmology, Astrophysics",32.0,https://scholar.google.com/citations?hl=en&user=3Nuv_IEAAAAJ
bikram khandai,IIT Hyderabad,"Real-time Monitoring, Laser Material Processing",32.0,https://scholar.google.com/citations?hl=en&user=nRby0iUAAAAJ
Mive Yasmin,Indian Institute of Technology Hyderabad,"Spin-polarized electrocatalysis, CISS effect",32.0,https://scholar.google.com/citations?hl=en&user=NJxK1LIAAAAJ
Soumita Chel,Research Fellow IIT Hyderabad,"Machine Learning, Cluster Analysis, Statistical Analysis, Cell Biology, Cancer Genomics",31.0,https://scholar.google.com/citations?hl=en&user=-Mt9YhQAAAAJ
Delwyn Remedios,Indian Institute of Technology Hyderabad,"Design, Cinematic Virtual Reality, Animation, Illustration, Comics",31.0,https://scholar.google.com/citations?hl=en&user=945mDoUAAAAJ
Swetha Maredi,IIT Hyderabad,Lanthanide luminescence,31.0,https://scholar.google.com/citations?hl=en&user=u7r8hFMAAAAJ
Ranjithkumar Madheswaran,Indian Institute of Technology Hyderabad,"Structural Fire Engineering, Cold-formed steel, Design of Connections, Experimental methods",31.0,https://scholar.google.com/citations?hl=en&user=cujolbYAAAAJ
Lakshmi Elangovan,IIT Hyderabad,"Urban water management, Remote sensing and GIS",30.0,https://scholar.google.com/citations?hl=en&user=x7QTIwUAAAAJ
Sushant Dave,IIT Hyderabad,Machine Learning,30.0,https://scholar.google.com/citations?hl=en&user=yE-clIMAAAAJ
Sandip Jana,"Indian Institute of Technology, Hyderabad","Wireless Communication, Sensing and Localization, Radar Signal Processing, B5G technologies, AI/ML",30.0,https://scholar.google.com/citations?hl=en&user=-9DI_5UAAAAJ
Shobhit Das,"Indian Institute of Technology, Hyderabad","Microfluidics, Droplet, Fiber Laden Droplet, Lab-on-a-Chip",30.0,https://scholar.google.com/citations?hl=en&user=AmpuErEAAAAJ
Ishita Paul,IIT Hyderabad,"Organometallic, synthesis and catalysis",30.0,https://scholar.google.com/citations?hl=en&user=tO6uh00AAAAJ
Pappu Kumar Mourya,IIT Hyderabad,"Linear and  nonlinear stability analysis, Convection",30.0,https://scholar.google.com/citations?hl=en&user=bVeLUDcAAAAJ
Sumitra Malagi,"Indian Institute of Technology, Hyderabad","Computer Vision, Natural Language Processing",29.0,https://scholar.google.com/citations?hl=en&user=SCaqcNYAAAAJ
Arthiya SE,INDIAN INSTITUTE OF TECHNOLOGY HYDERABAD,Thermoelectrics,29.0,https://scholar.google.com/citations?hl=en&user=QXW2QPMAAAAJ
Sahil Islam,"Indian Institute of Technology, Hyderabad","Developmental Biophysics, Cell Mechanics, Ecology",28.0,https://scholar.google.com/citations?hl=en&user=CV8K1IsAAAAJ
Ishu Priya,Indian Institute of Technology Hyderabad,"Deep Learning, Computer Vision, Medical Image Processing, Federated Learning",28.0,https://scholar.google.com/citations?hl=en&user=F87rL9UAAAAJ
vikram cherala,Indian Institute of technology Hyderabad,smart grids,27.0,https://scholar.google.com/citations?hl=en&user=a3U2HzEAAAAJ
Swati Madaan,Indian Institute of Technology Hyderabad (IITH),"Solid state material synthesis, Crystallography, SCXRD, Thermoelectric",27.0,https://scholar.google.com/citations?hl=en&user=_Yv2TmYAAAAJ
Hari Govindha A,IIT Hyderabad,,27.0,https://scholar.google.com/citations?hl=en&user=XpxhMigAAAAJ
Bharathy Jacob,Indian Institute of Technology Hyderabad,"Photonics, Metasurface, Beam Engineering, Diffractive Neural Networks",27.0,https://scholar.google.com/citations?hl=en&user=15P2xPcAAAAJ
Debabrata Giri,Indian institute  of technology Hyderabad,Total synthesis of carbohydrate based natural …,26.0,https://scholar.google.com/citations?hl=en&user=R6jchxEAAAAJ
Deewan S. Teja,IIT Hyderabad,"Computational Electrochemical Interface, Molecular Dynamics simulation, Grand canonical DFT",26.0,https://scholar.google.com/citations?hl=en&user=7RR65fQAAAAJ
Anupoju Venkata Naga Sai Swathi Kiran,IIT Hyderabad,"Impact Mechaincs, Dynamic testing of plates",26.0,https://scholar.google.com/citations?hl=en&user=Tn9TxRAAAAAJ
Satheesh K Telagamsetti,Technical Officer - IIT Hyderabad,"Solar PV products, Solar off-grid systems, Electric Vehicles, Solar Cooking, Solar PV Cooking",25.0,https://scholar.google.com/citations?hl=en&user=PnPrswkAAAAJ
Manoj Kumar VK,"Indian Institute of Technology, Hyderabad","Data Privacy, Post Quantum Cryptography, Cybersecurity, Machine Learning",25.0,https://scholar.google.com/citations?hl=en&user=tpVhzlkAAAAJ
Aditya Koppula,Indian Institute of Technology Hyderabad,Neuroscience,25.0,https://scholar.google.com/citations?hl=en&user=3WyOBOIAAAAJ
Neha Mishra,Indian Institute of Technology Hyderabad,"High entropy materials, Electrocatalysts, HER, OER, water-splitting",25.0,https://scholar.google.com/citations?hl=en&user=nmOxLOwAAAAJ
Sairam Manchineela,"Senior Technical Superintendent, Dept of Biomedical Engineering, IIT Hyderabad",,24.0,https://scholar.google.com/citations?hl=en&user=ug-qCfMAAAAJ
Prithvi Sangani,"Indian Institute of Technology, Hyderabad","Impact loading, Condition assessment, hollow steel tubular columns",24.0,https://scholar.google.com/citations?hl=en&user=JWtR9osAAAAJ
Priyanka Sharad Ninawe,IIT Hyderabad,"Additive manufacturing, Powder Metallurgy, ODS Alloys",24.0,https://scholar.google.com/citations?hl=en&user=DZuyB1MAAAAJ
Rajesh Kumar Sethi,"Indian Institute of Technology, Hyderabad","Plasma chemistry, C1 conversion, Plasma catalysis",24.0,https://scholar.google.com/citations?hl=en&user=HSwGMEcAAAAJ
Anagha Gopinath,Indian Institute of Technology Hyderabad,"2D TMDs, Exciton Physics, Scanning Probe Microscopy, Chemical Vapor Deposition, DFT",24.0,https://scholar.google.com/citations?hl=en&user=hvbWkAIAAAAJ
Ritesh Kumar,Indian Institute of Technology Hyderabad,"Communication System, Information Theory, Coding Theory",23.0,https://scholar.google.com/citations?hl=en&user=r7ssBPQAAAAJ
Sourjya Banerjee,"Assistant professor at Indian Institute of Technology, Hyderabad","Commutative Algebra, Algebraic Geometry, K-Theory",23.0,https://scholar.google.com/citations?hl=en&user=LN5WtUMAAAAJ
Prema  Naittee George,"MPhil Psycho-oncology, Doctoral Research candidate IIT Hyderabad","Psycho-oncology, cancer survivorship, Palliative care, Quality of life",23.0,https://scholar.google.com/citations?hl=en&user=hlz-AZoAAAAJ
Arun Rao Karimindla,Indian Institute of Technology Hyderabad,"Agriculture water management, irrigation",23.0,https://scholar.google.com/citations?hl=en&user=nraEtfwAAAAJ
Mrunmayee Shiradhonkar,"Indian Institute of Technology, Hyderabad","Computational Mechanics, Phase-field Approach, Cohesive Zone Modeling",23.0,https://scholar.google.com/citations?hl=en&user=KJFBljIAAAAJ
Ronit Ganguly,IIT Hyderabad,"Polymers, Energy Harvesting, Sensors",21.0,https://scholar.google.com/citations?hl=en&user=Y__oxP0AAAAJ
Manya Pal,IIT HYDERABAD,"Electrochromic device, viologens, conducting polymers",21.0,https://scholar.google.com/citations?hl=en&user=dcXUjQ8AAAAJ
Simran Sharma,"IIT Hyderabad (Indian Institute of Technology, Hyderabad)","Artificial Intelligence in Heathcare, Bioinformatics",21.0,https://scholar.google.com/citations?hl=en&user=D4hM34YAAAAJ
Kirti Garg,"Indian Institute of Technology, Hyderabad","Biopolymers, Chromatin dynamics and gene regulation, Single molecule imaging",21.0,https://scholar.google.com/citations?hl=en&user=kaRx5lsAAAAJ
Rashmi Kumari,IIT Hyderabad,"ECG/PPG, Sleep Apnea and Stages, AI/ML, FPGA, Hardware",21.0,https://scholar.google.com/citations?hl=en&user=l69UcZ4AAAAJ
Mangesh D. Ratolikar,Indian Institute of Technology Hyderabad,"Multibody Dynamics, Robotics, Reinforcement Learning",20.0,https://scholar.google.com/citations?hl=en&user=Gt35MGEAAAAJ
Krishn V. Kher,"Indian Institute of Technology, Hyderabad",,20.0,https://scholar.google.com/citations?hl=en&user=590VrrkAAAAJ
Komal Srivastava,IIT Hyderabad,Solid state chemistry,20.0,https://scholar.google.com/citations?hl=en&user=OJ_mVHMAAAAJ
saptarshi pathak,IIT Hyderabad,"III-V Semiconductor, RF modeling, Physical modeling, TCAD and EM simulatio growth of epitaxial …",19.0,https://scholar.google.com/citations?hl=en&user=6QIl2xkAAAAJ
Arvind Roshaan,IIT Hyderabad,"Machine Learning, Deep Learning, Natural Language Processing",18.0,https://scholar.google.com/citations?hl=en&user=kysdGSQAAAAJ
Arjun V Anand,"BCG, Adobe Inc., IIT Hyderabad",Computing methodologies,18.0,https://scholar.google.com/citations?hl=en&user=2wxDE-kAAAAJ
Arka Jyoti Roy,IIT Hyderabad,"Nanoparticles, Plasmonics, Biomaterials",18.0,https://scholar.google.com/citations?hl=en&user=z-za0KkAAAAJ
Sowrya Gali,Indian Institute of Technology Hyderabad,"Machine Learning, Deep Learning, Robustness, Security of AI, Trustworthy ML",18.0,https://scholar.google.com/citations?hl=en&user=VqIsirsAAAAJ
Tarun Gupta,"Indian Institute of Technology ,Hyderabad","electrical, vlsi, soc, verification, deep learning",18.0,https://scholar.google.com/citations?hl=en&user=sTq81swAAAAJ
Mahima John Horta,Indian Institute of Technology Hyderabad,"Contaminant transport, porous media, microfluidics",18.0,https://scholar.google.com/citations?hl=en&user=88GaPb0AAAAJ
Praveen Sai,IIT Hyderabad,"Wireless Communication, Coding Theory",18.0,https://scholar.google.com/citations?hl=en&user=V9CE-T4AAAAJ
