Name,Affiliation,Interests,Cited By,Profile URL
Subham Mukherjee,"Department of Geology and Geophysics, IIT Kharagpur","Petrology, Geochemistry, Geochronology, Crustal Evolution",657.0,https://scholar.google.com/citations?hl=en&user=-KloMQQAAAAJ
Pratishtha Bhattacharyya,Indian Institute of Technology Kharagpur,"positive psychology, positive organisational behavior",653.0,https://scholar.google.com/citations?hl=en&user=Boxcnt0AAAAJ
Debasish Das,IIT Kharagpur,"Li-ion Battery, Na-ion Battery, Gas Sensors, SOFC, Electrophoretic Deposition",650.0,https://scholar.google.com/citations?hl=en&user=uZPloacAAAAJ
Debmalya Chakraborty,"Assistant Professor, Indian Institute of Technology (IIT) Kharagpur",Theoretical Condensed Matter Physics,649.0,https://scholar.google.com/citations?hl=en&user=hP0Su6EAAAAJ
palash dey,Indian Institute of Technology Kharagpur,"Computational Social Choice, TCS",647.0,https://scholar.google.com/citations?hl=en&user=BkDCPiIAAAAJ
Dr. BB Mandal,Indian Institute of Technology Kharagpur,"Underground Metal Mining, Mining Economics, Noise Mapping, Human Vibration Analysis, Ergonomics",644.0,https://scholar.google.com/citations?hl=en&user=7YphwEYAAAAJ
Pralay Mitra,"Professor of Computer Science & Engineering, Indian Institute of Technology, Kharagpur","Computational Biology, Bioinformatics, Protein Engineering, Protein Design, Protein Interaction",639.0,https://scholar.google.com/citations?hl=en&user=LPzuRBUAAAAJ
Rimi Banerjee,"Assistant Professor, IIT Kharagpur","Exciton-polaritons, Nonlinear Optics, Topology, Non-Hermitian Physics, THz 6G Communication",630.0,https://scholar.google.com/citations?hl=en&user=fo3-ngwAAAAJ
Anup Ghosh,"Professor, Department of Aerospace Engineering, IIT Kharagpur","Aerospace Structures, Composite Structures, Micro Air Vehicle, UAV",629.0,https://scholar.google.com/citations?hl=en&user=JvIGv_cAAAAJ
Gobinda Das Adhikary,Assistant Professor at IIT Kharagpur,"Relaxor Ferroelectrics, Multiferroics, Magnetic Materials, Crystal Physics, Solid State Physics",624.0,https://scholar.google.com/citations?hl=en&user=jUMwE1gAAAAJ
Subhajit Karmakar,"Assistant Professor, IIT Kharagpur","THz Spectroscopy, THz 6G Systems, Circuits Devices Sensors, Metasurface Plasmonics",623.0,https://scholar.google.com/citations?hl=en&user=yBwDMEMAAAAJ
Anu David Raj,"Postdoctoral Fellow at Indian Institute of Technology, Kharagpur","Climate Change, Soil Erosion, Soil Carbon, Digital Soil Mapping, Himalayas",623.0,https://scholar.google.com/citations?hl=en&user=tXPGvOAAAAAJ
Anirban Bhattacharyya,"Associate Professor, Department of Ocean Engineering & Naval Architecture, IIT Kharagpur","Naval Hydrodynamics, Ship Resistance & Propulsion",622.0,https://scholar.google.com/citations?hl=en&user=c0tTHWAAAAAJ
GP Karmakar,"Retired Professor in Petroleum Engineering, Indian Institute of Technology, Kharagpur","Reservoir Engineering, Enhanced Oil Recovery, Shale Gas",618.0,https://scholar.google.com/citations?hl=en&user=I0f-FPQAAAAJ
Dr. Trinath Chowdhury,"National Postdoctoral Fellow, Indian Institute of Technology Kharagpur","Microbiology, Entomology, Proteomics, Molecular Biology, Bioconcrete & Nanobiotechnology.",616.0,https://scholar.google.com/citations?hl=en&user=6PVCzbYAAAAJ
Dr. Sangit Paul,"PwC India, Ex-IIT Kharagpur","Data Analytics & Cloud, Generative & Agentic AI, Enironmental Sustainablity, Life-cycle Assessment",614.0,https://scholar.google.com/citations?hl=en&user=V3ihr9sAAAAJ
Dr. Binita Tiwari,"Assistant Professor, IIT Kharagpur","Talent Management, HRM, Organization behaviour, Innovation & Entrepreneurship, I/O Psychology",613.0,https://scholar.google.com/citations?hl=en&user=rDWq7o4AAAAJ
Nitin Gupta,"Associate Professor, Department of Mathematics, Indian Institute of Technology Kharagpur","Applied Probability, Statistics, Reliability Theory, Stochastic Modelling, Distribution Theory",609.0,https://scholar.google.com/citations?hl=en&user=pTlO0TAAAAAJ
Satya Brat Tiwari,Indian Institute of Technology Kharagpur,"Resource recovery from waste, thermochemical treatment",603.0,https://scholar.google.com/citations?hl=en&user=R4tO1LwAAAAJ
Arnab Kanti Giri,"MME Department, IIT Kharagpur","Catalysis, Graphene, Oxides",600.0,https://scholar.google.com/citations?hl=en&user=Tp9BgPYAAAAJ
Madhusudan Kr. Mahto,"SRF, IIT kharagpur",Nanomaterials,600.0,https://scholar.google.com/citations?hl=en&user=R6NqpD4AAAAJ
Dr. Anupam Ghosh,SERB sponsored National Post-Doctoral Fellow (NPDF) at Indian Institute of Technology …,"Condensed Matter Physics, Nanotechnology, Semiconductor Devices, Optoelectronics, Device Electronics",597.0,https://scholar.google.com/citations?hl=en&user=s35zhSQAAAAJ
Prof. Chandra Prakash Dubey,Professor (IIT Kharagpur),"Gravity, Magnetic, Gravity Gradiometry, Inverse Theory, ML Optimization",592.0,https://scholar.google.com/citations?hl=en&user=T0v1SXAAAAAJ
Himani Kalita,"Researcher; IIT Kharagpur, India; IIT Guwahati, India; Pune University (SPPU), India","Nanomaterials, Drug delivery, Tissue engineering, Polymer-bioconjugates, Theranostics",591.0,https://scholar.google.com/citations?hl=en&user=-fB79yMAAAAJ
Dr. Aman Singh Rajpoot,Indian Institute of Technology (IIT) Kharagpur,"Thermal Engineering, Alternative Fuels, Hydrogen, CI Engines, Energy-Exergy-Sustainability",587.0,https://scholar.google.com/citations?hl=en&user=wKllr3QAAAAJ
Rajaram Lakkaraju,Indian Institute of Technology Kharagpur,"Multi-phase flows, Geophysical Fluid Turbulence, High Performance Computation, Machine learning of complex systems",586.0,https://scholar.google.com/citations?hl=en&user=MlsGaRYAAAAJ
manish kaushal,"Assistant Prof., Indian Institute of Technology Kharagpur","rheology, microfluidics",585.0,https://scholar.google.com/citations?hl=en&user=yXSZyeAAAAAJ
Puneet Patra,"Associate Professor, Civil Engineering, Indian Institute of Technology Kharagpur","Computational Physics, Statistical Mechanics, Molecular Dynamics",584.0,https://scholar.google.com/citations?hl=en&user=-4pP10YAAAAJ
Ashis Maity,"Associate Professor of Electrical Engineering, Indian Institute of Technology Kharagpur","Power Management IC, Energy Harvesting, Analog Electronics",584.0,https://scholar.google.com/citations?hl=en&user=L11VDtUAAAAJ
Sanjay Ghosh,"Assistant Professor, IIT Kharagpur, India","Image Processing, Brain Signal Processing, Machine Learning, Computer Vision",581.0,https://scholar.google.com/citations?hl=en&user=PyQ6ZlQAAAAJ
Venkata Sundeep Seesala,Indian Institute of Technology Kharagpur,"Dentistry, Ceramics, Biomaterials",579.0,https://scholar.google.com/citations?hl=en&user=9Q-5RyYAAAAJ
Dr. Sanjeev Kumar Sharma,"Materials Science Centre, Indian Institute of Technology Kharagpur","Magnetic Materials, Energy Materials, Spintronic Materials",578.0,https://scholar.google.com/citations?hl=en&user=RVgUDMYAAAAJ
Siddhartha Chattopadhyay,"Associate Professor, Humanities and Social Sciences, IIT Kharagpur","Macroeconmics, Applied Econometrics",574.0,https://scholar.google.com/citations?hl=en&user=7RMUp0wAAAAJ
Rajlakshmi Guha,IIT Kharagpur,"Cognitive Psychology, Cognitive Neuroscience",573.0,https://scholar.google.com/citations?hl=en&user=_6pzm1oAAAAJ
Dr. Gourab Dutta,"Dept. of E&ECE, IIT Kharagpur","Semiconductor Devices, Micro and Nano electronics, Sensors",570.0,https://scholar.google.com/citations?hl=en&user=DFtrwgMAAAAJ
Abraham George,"Professor of Architecture, IIT Kharagpur","Architecture, Design, Sustainability, Resilience",570.0,https://scholar.google.com/citations?hl=en&user=blsLFn0AAAAJ
Shahid Rahmat,"Indian Institute of Technology, Kharagpur","Regional Planning, Infrastructure",569.0,https://scholar.google.com/citations?hl=en&user=LXVX6-UAAAAJ
Vinay Patel,"Assistant Professor, Indian Institute of Technology Kharagpur","Electrochemical sensors, Biosensors, Water quality sensors, sensors, chemiresistive sensors",565.0,https://scholar.google.com/citations?hl=en&user=pQUOf6gAAAAJ
Sabyasachi SenGupta,"Former Professor of Electrical Engineering, Indian Institute of Technology, Kharagpur …","Machine Drives and Power Electronics, Superconducting Energy Storage, Analog VLSI design",563.0,https://scholar.google.com/citations?hl=en&user=3uCX4qgAAAAJ
Md Rushdie Ibne Islam,IIT Kharagpur,"Computational Mechanics, Fluid Structure Interaction, Particle Based Methods",562.0,https://scholar.google.com/citations?hl=en&user=yJJGvygAAAAJ
Alok Barua,"Professor of Electrical Engineering, IIT Kharagpur","Bioreactor Design, Instrumentation, Analog and Mixed Signal VLSI",560.0,https://scholar.google.com/citations?hl=en&user=ITHOUJEAAAAJ
Pranabendu Ganguly,"Advanced Technology Development Centre, Indian Institute of Technology, Kharagpur","Photonic Integrated Circuits, Devices, and Systems",559.0,https://scholar.google.com/citations?hl=en&user=PTD8GYcAAAAJ
Pavan Kumar Asur Vijaya Kumar,"Indian Institute of Technology, Kharagpur",Computational Mechanics,557.0,https://scholar.google.com/citations?hl=en&user=0wNyJAcAAAAJ
Titas Bhattacharjee,"Assistant Professor, IIT Kharagpur","Entrepreneurial Finance, Corporate Governance, Corporate Social Responsibility, Corporate Disclosure, Impression Management",556.0,https://scholar.google.com/citations?hl=en&user=6-pjp4oAAAAJ
Anil Kumar Sahoo,Indian Institute of Technology Kharagpur,"Biophysics, Soft Matter, Molecular Simulation",555.0,https://scholar.google.com/citations?hl=en&user=zKePUrcAAAAJ
Kamalesh Jana,"Assistant Professor of Physics, Indian Institute of Technology Kharagpur","Ultrafast Optics, THz Photonics, Quantum Control, Structured Light, Laser-Plasma Physics",551.0,https://scholar.google.com/citations?hl=en&user=1r9EvFEAAAAJ
Pooja Lahiri,"Indian Institute of Technology Kharagpur, India","Protein aggregation diseases, Clinical Spectroscopy, Early Detection of Diseases, Biosensing",549.0,https://scholar.google.com/citations?hl=en&user=xHkQzPAAAAAJ
Dr. Dip Kumar Singha,"Assistant Professor, Department of Geology and Geophysics, IIT KGP",Applied Geophysics,548.0,https://scholar.google.com/citations?hl=en&user=51D0gOsAAAAJ
Dr. Raju Singha,IIT Kharagpur,Organic Chemistry,547.0,https://scholar.google.com/citations?hl=en&user=Cdi2XqYAAAAJ
Dr. Sonal Rajoria,"Chemical Engineering Department, IIT Kharagpur and MNIT Jaipur","Hybrid Techniques, Wastewater Treatment, Industrial Effluents, Material Synthesis, CFD-ASPEN-MATLAB",547.0,https://scholar.google.com/citations?hl=en&user=oOoT8hIAAAAJ
Manas Seal,"Assistant Professor, IIT Kharagpur","Biomolecular EPR Spectroscopy, Bioinorganic Chemistry, Biophysical Chemistry",545.0,https://scholar.google.com/citations?hl=en&user=r2EigmEAAAAJ
Sushanta Chakraborty,"Associate Professor, Indian Institute of Technology Kharagpur","Finite Element Model Updating, Structural Dynamics, Modal Testing",543.0,https://scholar.google.com/citations?hl=en&user=Lno5vU8AAAAJ
Maruthi M Brundavanam,IIT Kharagpur,"Singular Optics, Correlation Optics, Applied Optics",542.0,https://scholar.google.com/citations?hl=en&user=EvS4EpcAAAAJ
Mohan Das,Indian Institute of Technology Kharagpur,"Microbiology, Biotechnology, Food, Diabetes, Diseases",540.0,https://scholar.google.com/citations?hl=en&user=IVI1-ycAAAAJ
Manash Protim Boruah,Post Doctoral Fellow at IIT Kharagpur (Microfluidics Lab),"Bio-microfluidics, Multiphase flow, Heat Transfer",538.0,https://scholar.google.com/citations?hl=en&user=c4s-x38AAAAJ
Anik Kumar Samanta,Danfoss India Innovation Centre; IIT Kharagpur,"Signal Processing, Estimation, Detection, Fault Diagnosis, Embedded Systems",537.0,https://scholar.google.com/citations?hl=en&user=Hha-YbkAAAAJ
Ananta sarkar,IIT Kharagpur,"Nano materials, Energy Storage, Battery",537.0,https://scholar.google.com/citations?hl=en&user=QvG5JwsAAAAJ
BISWARUP JASH,Assistant Professor at IIT Kharagpur,"Bioinorganic Chemistry, Bioorganic Chemistry, Metal-nucleic acid interaction, Prebiotic Chemistry, RNA Chemical Biology",529.0,https://scholar.google.com/citations?hl=en&user=VrDkk34AAAAJ
Riya Singh,IIT Kharagpur,"Additive Manufacturing/3D Printing, Flexible and wearable electronics, Materials Characterization",528.0,https://scholar.google.com/citations?hl=en&user=QvlzbbwAAAAJ
Bappaditya Bhowmik,Indian Institute of Technology Kharagpur,Complex Analysis,527.0,https://scholar.google.com/citations?hl=en&user=CzxtxOgAAAAJ
TAPAS KUMAR NANDI,Assoc. Prof. IIT Kharagpur,"Cryogenic engineering, rocket propulsion",527.0,https://scholar.google.com/citations?hl=en&user=V1zQkh4AAAAJ
NK Peyada,"Associate Professor, Aerospace Engineering, Indian Institute of Technology Kharagpur","Flight Dynamics and Control, Reconfigurable Flight Control, Parameter Estimation, Neural Networks, Modeling and Simulation",525.0,https://scholar.google.com/citations?hl=en&user=HzUZzJkAAAAJ
Mamoni  Banerjee,"Asst. Professor, IIT Kharagpur","Bio Product Development, Agripreneurship",524.0,https://scholar.google.com/citations?hl=en&user=rbAeVJgAAAAJ
Koundinya NTBN,Indian Institute of Technology Kharagpur,"Creep, High Temperature Materials, Sustainable Metallurgy, Additive Manufacturing",521.0,https://scholar.google.com/citations?hl=en&user=3LdcUVcAAAAJ
Madhumita Paul,"Assistant Professor, IIT Kharagpur","Road Traffic Safety, ITS, Human Factors, IoT, Microsimulation",518.0,https://scholar.google.com/citations?hl=en&user=hglUrjwAAAAJ
Sunita Mishra,"Assistant Professor, Department of Mining Engineering, IIT Kharagpur","Experimental Rock Dynamics, Fracture Mechanics, Constitutive Modelling, Blast and Ballistic Loading",517.0,https://scholar.google.com/citations?hl=en&user=iOQkbH8AAAAJ
Mayur P. Bonkile,"Assistant Professor, IIT Kharagpur","Lithium-ion Battery, Renewable Power Systems, Energy Storage, Techno-economic Analysis, Modeling &",517.0,https://scholar.google.com/citations?hl=en&user=I7PdLqoAAAAJ
Dr. Rwiddhi Sarkhel,IIT Kharagpur Department of Chemical Engineering ; NIT Durgapur Chemical Engineering …,"Solid Waste management, Value Recovery, Circular economy, Biofertilizer, Sustainability",516.0,https://scholar.google.com/citations?hl=en&user=APqmkK4AAAAJ
Prabha Bhola,Indian Institute of Technology Kharagpur,"Entrepreneurship, Energy Policy, Sustainability & Circular Economy, TQM, Poverty",515.0,https://scholar.google.com/citations?hl=en&user=T6EEdfsAAAAJ
Denial Mahata,"IIT-KHARAGPUR-INDIA, HEBREW UNIVERSITY-ISRAEL","POLYMER CHEMISTRY, BIOMATERIALS",515.0,https://scholar.google.com/citations?hl=en&user=drHMBpYAAAAJ
Shubham Kumar,Indian Institute of Technology Kharagpur,"Forest Remote sensing, Extreme Events, Climate Change, Geoinformatics",515.0,https://scholar.google.com/citations?hl=en&user=BuAtd2EAAAAJ
Abhishek Kumar,"Department of Chemical Engineering, Indian Institute of Technology Kharagpur, India","Nanomaterials, Iron Oxide Nanoparticles, Wastewater Treatment, Energy Storage, Phase Change Materials",514.0,https://scholar.google.com/citations?hl=en&user=oWnPmbsAAAAJ
Subhadeep Ghosh,Post Doctorate Fellow at IIT KHARAGPUR,"Nanobiomaterials, Cancer/senescence, Biomaterials, PDT/Chemo/PTT, Sensing.",509.0,https://scholar.google.com/citations?hl=en&user=XtXeMfAAAAAJ
SYAMSUNDAR DE,Indian Institute of Technology (IIT) Kharagpur,"Quantum photonics, Ultrafast nonlinear and quantum optics, Quantum information technologies, Laser dynamics and noise",507.0,https://scholar.google.com/citations?hl=en&user=SqPNpLoAAAAJ
Amlan Dutta,"Indian Institute of Technology Kharagpur, India","Molecular dynamics, Dislocations, Crystal plasticity, Metallic glass",500.0,https://scholar.google.com/citations?hl=en&user=wAxqNz0AAAAJ
Aritra Hazra,"Department of Computer Science and Engineering, IIT Kharagpur","Formal Methods, Design Verification, CAD for Security, Artificial Intelligence, Machine Learning",498.0,https://scholar.google.com/citations?hl=en&user=nYazw20AAAAJ
Munmun Mukherjee,IIT Kharagpur,"Membrane separation, casting, nanoparticle synthesis, magnetic separation, antimicrobial agent",495.0,https://scholar.google.com/citations?hl=en&user=3GTsAHgAAAAJ
Sitikantha D Das,IIT Kharagpur,"Low temperature physics, correlated electron systems",493.0,https://scholar.google.com/citations?hl=en&user=UCrJ03YAAAAJ
Indrani D Jaana,"National Post Doctoral Fellow (NPDF), IIT Kharagpur","Molecular Virology, Cell Biology, Antivirals",492.0,https://scholar.google.com/citations?hl=en&user=7wPoZ2MAAAAJ
Tila Khan,Indian Institute of Technology Kharagpur,"Vaccinology, Virology, Public Health",491.0,https://scholar.google.com/citations?hl=en&user=ZSr31fsAAAAJ
Ranadev Datta,"Associate. Professor, IIT-Kgp, Dept. of OE & NA","Numerical Ship Hydrodynamics, Computational Geometry",489.0,https://scholar.google.com/citations?hl=en&user=uVEJDpAAAAAJ
Arup Das,"Department of Architecture & Regional Planning , IIT Kharagpur","Vulnerability studies, Disaster Management",487.0,https://scholar.google.com/citations?hl=en&user=cDcrkZoAAAAJ
Dr. Dibyojyoty Nath,"University of Southampton, England. Past: IIT Kharagpur","Microbial Electrochemical Technology, Electromicrobiology, Water-energy-food nexus, Living material",486.0,https://scholar.google.com/citations?hl=en&user=4Fq_iSgAAAAJ
Arindam Ghosh,"Assistant Professor, Dr. BC Roy Multispeciality Medical Resaerch Centre, IIT Kharagpur.","Biochemistry, Bioinformatics, Ageing",486.0,https://scholar.google.com/citations?hl=en&user=at2hHd0AAAAJ
Angana Biswas,Indian Institute of Technology Kharagpur,"Biotechnology, Cancer Biology, Molecular Biology",485.0,https://scholar.google.com/citations?hl=en&user=8Y_JvMgAAAAJ
Ayantika Chatterjee,"Assistant Professor, IIT Kharagpur, India",,481.0,https://scholar.google.com/citations?hl=en&user=m9FqYpAAAAAJ
Ram Babu Roy,"Associate Professor, Indian Institute of Technology Kharagpur","Business Analytics, Big Data Analytics, Healthcare Service Delivery, Social Networks",469.0,https://scholar.google.com/citations?hl=en&user=vEL430QAAAAJ
Sudebkumar Prasant Pal,IIT Kharagpur,"Computational geometry, Discrete geometry, Hypergraphs",469.0,https://scholar.google.com/citations?hl=en&user=NLt-RjAAAAAJ
Anindita Maiti,"Indian Institute of Technology Kharagpur, Dept. of Artificial Intelligence","Theory of Artificial Intelligence, Deep Learning Theory, AI for Theoretical Physics",468.0,https://scholar.google.com/citations?hl=en&user=I_32R-EAAAAJ
Gajanand Sharma,Assistant Professor at Indian Institute of Technology Kharagpur,"Transportation Planning, Accessibility, Transport Equity, Virtual Reality",464.0,https://scholar.google.com/citations?hl=en&user=XnL31DsAAAAJ
Aatrayee Das,"Institute Post Doctoral Fellow, IIT Kharagpur; Former ANRF-NPDF @ IIT-KGP","Biopolymer, synthesis, nanoparticles",462.0,https://scholar.google.com/citations?hl=en&user=ST4AOfQAAAAJ
Rajib Moi,"Indian Institute of Technology, Kharagpur","Supramolecular chemistry, Crystal engineering, MOFs, CPs",459.0,https://scholar.google.com/citations?hl=en&user=Zm0Ajd8AAAAJ
Vishwanath Shukla,Indian Institute of Technology Kharagpur,Statistical Physics,458.0,https://scholar.google.com/citations?hl=en&user=4nnTdn8AAAAJ
Banalata Maji,"Institute Postdoctoral Fellow, Indian Institute of Technology Kharagpur","Gas Sensors, Electrochemical Sensors, Nanomaterials",454.0,https://scholar.google.com/citations?hl=en&user=E6fdaOcAAAAJ
Nimish Mishra,"Indian Institute of Technology, Kharagpur","Microarchitectural Attacks, Side-Channel Attacks",451.0,https://scholar.google.com/citations?hl=en&user=LWFyS-gAAAAJ
Abhiram Kumar Verma,"Professor, Dept. of Mining Engineering, IIT Kharagpur","Rock Mechanics and Rock Engineering, Mining Engineering",439.0,https://scholar.google.com/citations?hl=en&user=JGbzltAAAAAJ
Dr. Rhithuparna D,"Post doctoral fellow, Indian Institute of Technology Kharagpur","Biomass valorisation, Waste to energy, Catalysis, Glycerol valorisation, Microwave",439.0,https://scholar.google.com/citations?hl=en&user=nUrcE2YAAAAJ
Sudeshna Kolay,IIT Kharagpur,"Parameterized Complexity, Computational Geometry",438.0,https://scholar.google.com/citations?hl=en&user=TIz3qpUAAAAJ
Monosij Maitra,IIT Kharagpur,"Cryptography, Security",436.0,https://scholar.google.com/citations?hl=en&user=8XVPvXQAAAAJ
Pawan Prabhakar,Indian Institute of Technology Kharagpur,"Nanotechnology, Drug Development, Ethnomedicine, Agriculture, Entrepreneurship",433.0,https://scholar.google.com/citations?hl=en&user=74LS7kUAAAAJ
Atal Agarwal,"UCSB, IIT Kharagpur",,433.0,https://scholar.google.com/citations?hl=en&user=2ri-NfoAAAAJ
Thomas EV,"Indian Institute of Technology, Kharagpur","Agricultural machinery, rice transplanter, tea processing machinery",431.0,https://scholar.google.com/citations?hl=en&user=M0_pQVgAAAAJ
Arijit Mitra,"Department of Metallurgical and Materials Engineering, Indian Institute of Technology …","Electrochemistry, Surface Engineering, Materials Characterization",430.0,https://scholar.google.com/citations?hl=en&user=bmYXkMAAAAAJ
Raj Kumar Manna,"SMST, IIT Kharagpur","Biophysics, Soft Matter, Active Matter",430.0,https://scholar.google.com/citations?hl=en&user=SKm3JGsAAAAJ
Tathagata Roy Choudhury,"Assistant Professor, IIT Kharagpur","Sedimentology, Clay mineralogy, Geochemistry",430.0,https://scholar.google.com/citations?hl=en&user=nHzh_aYAAAAJ
Shikha  Thakur,"Postdoctoral fellow, Indian Institute of Technology Kharagpur","Drug discovery and design, Diabetes, Cancer biology, TNBC, Immunotherapy",424.0,https://scholar.google.com/citations?hl=en&user=Vcq5UKcAAAAJ
Pintu Patra,"Assistant Professor, Department of Physics, IIT Kharagpur",Active Matter and Theoretical Biophysics,423.0,https://scholar.google.com/citations?hl=en&user=rPpUpNsAAAAJ
Dr. Romio Mandal,"Post Doctoral Fellow, IIT Kharagpur","Sustainable Concrete, Rheology of Concrete, 3D Printed Concrete, Concrete Durability",420.0,https://scholar.google.com/citations?hl=en&user=tLDmUXAAAAAJ
Sayantani Roy,"DST-WOSA, IITKGP","Chemical Biology, Molecular and cellular biology",415.0,https://scholar.google.com/citations?hl=en&user=q7_ngxIAAAAJ
Avinash kumar,"Indian Institute of Technology, Kharagpur","Quantum dots, Optics, Photonics, Optical sensing, Luminescent Materials",414.0,https://scholar.google.com/citations?hl=en&user=UtutrAEAAAAJ
Chandra Shekhar Sharma,IIT KHARAGPUR,WATER RESOURCES,409.0,https://scholar.google.com/citations?hl=en&user=I070ZXAAAAAJ
Anwesha Mukhopadhyay,"Indian Institute of Technology, Kharagpur","Sonocatalysis, Emerging Organic Contaminants, Contaminant transport",408.0,https://scholar.google.com/citations?hl=en&user=gosKn3UAAAAJ
Kiran Vijayan,IIT Kharagpur,"Structural dynamics, Rotor dynamics, Fluid structure interaction, Inverse problems",407.0,https://scholar.google.com/citations?hl=en&user=lgJ4GDwAAAAJ
Rashmi R. Nayak,"Assistant Professor, CORAL, IIT Kharagpur","Fluid Dynamics, Gravity-Fluid Duality, Ocean Modelling",407.0,https://scholar.google.com/citations?hl=en&user=TR95ePQAAAAJ
Archana Arbind,"Assistant Professor, Department of Mechanical Engineering, Indian Institute of Technology …","Computational mechanics, Finite element method, Structural Mechanics, rod theory, shell theory",399.0,https://scholar.google.com/citations?hl=en&user=ZD6geGgAAAAJ
Pavitra Sandilya,"Cryogenic Engineering Centre, IIT Kharagpur","Process Intensification, Carbon capture, Cryogen Storage and Transport, Energy Storage",397.0,https://scholar.google.com/citations?hl=en&user=TN3TqykAAAAJ
Dr. Arista Lahiri,"Assistant Professor, Dr. BC Roy Multi Speciality Medical Research Centre, IIT Kharagpur","Epidemiology, Biostatistics, Health Promotion, Sociology",397.0,https://scholar.google.com/citations?hl=en&user=o0qWqjUAAAAJ
Parmeshwar  Satpathy,Assistant Professor Department of Community Medicine BCRMMRC IIT Kharagpur,"Epidemiology, Public Health, Qualitative Research, Risk communication, mental health etc",393.0,https://scholar.google.com/citations?hl=en&user=LGRPERsAAAAJ
Dr. Brajesh kumar Ahirwar,"Indian Institute of Technology Kharagpur, West Bengal, India","Heat Transfer, Film Cooling, Experimental and CFD, Aerodynamics and Propulsion, Nanofluids",393.0,https://scholar.google.com/citations?hl=en&user=FVlB4ewAAAAJ
Saurav Pramanik,"Assistant Professor, EE Department, IIT Kharagpur, Kharagpur, India","FRA/SFRA on Transformer Winding, Transformer Modelling, Fundamental Studies on Impulse Behavior of …",391.0,https://scholar.google.com/citations?hl=en&user=uxc25ssAAAAJ
Sai Saketh Aluru,"Indian Institute of Technology, Kharagpur",,388.0,https://scholar.google.com/citations?hl=en&user=RteCjGQAAAAJ
Nishant Nikhil,Indian Institute of Technology Kharagpur | Play AI | Amazon,Machine Learning,381.0,https://scholar.google.com/citations?hl=en&user=RMBvilYAAAAJ
DEBDIP BRAHMA,Indian Institute of Technology Kharagpur,,381.0,https://scholar.google.com/citations?hl=en&user=Du6EHJQAAAAJ
Shreya Banerjee,"Assistant Professor, IIT Kharagpur","Outdoor Microclimate, CFD, Human biometeorology, Nature based solutions, Urban climatology",380.0,https://scholar.google.com/citations?hl=en&user=3s51lpEAAAAJ
Vivek Dixit,"Associate Professor, Department of E & ECE, IIT Kharagpur, India","Semiconductor Devices, Optoelectronics, Metamaterials, Device Simulation, Silicon Photonics",379.0,https://scholar.google.com/citations?hl=en&user=28O0TqwAAAAJ
Samir Kumar Jalal,"Deputy Librarian, Indian Institute of Technology Kharagpur","Webometrics, Link Analysis, Information Retrieval",375.0,https://scholar.google.com/citations?hl=en&user=tEB2e6AAAAAJ
Maniklal Shee,Doctorate from IIT Kharagpur,"Photochemistry, Ultrafast processes, Optoelectronics, Photocatalysis, Phototherapeutics",375.0,https://scholar.google.com/citations?hl=en&user=DAQL9ZEAAAAJ
C Shaji,"Associate Professor of Oceanography, Indian Institute of Technology Kharagpur","Oceanography, Atmospheric Science, Ocean Modelling, Ocean Data Analysis, Ocean Processes Studies",373.0,https://scholar.google.com/citations?hl=en&user=Y_Vh38oAAAAJ
Jhimli  Manna,"Scientist ,IIT Kgp, Co Founder Innovodigm Pvt.Ltd,Founder Director UniAm Pvt.Ltd,","translational biophysics, microneedle, thermostable  vaccine, sustainable material design",369.0,https://scholar.google.com/citations?hl=en&user=VoM1JeEAAAAJ
Sambit Ghosh,Indian Institute of Technology Kharagpur,"Sedimentology, Paleoclimate, Stable Isotope, Organic Geochemistry",364.0,https://scholar.google.com/citations?hl=en&user=9K0yUV4AAAAJ
Sidharth Sankar Parhi,IIT kharagpur,"Distillation, Process Design and Optimization, Process Intensification, Waste water treatment, Spent Pot Lining-a hazardous",364.0,https://scholar.google.com/citations?hl=en&user=sAqGgP8AAAAJ
Ratan Joarder,"Professor, Aerospace Engineering, IIT Kharagpur","Combustion, High Speed Aerodynamics, CFD",362.0,https://scholar.google.com/citations?hl=en&user=1-_oT00AAAAJ
Dr. Prajitha Velayudhan,"Institute Post-Doctoral Fellow, Department of Rubber Technology Centre IIT Kharagpur","Polymer Science, Nanocomposites, Rubber Technology. Graphene, Core shell structures",360.0,https://scholar.google.com/citations?hl=en&user=u3HrvNoAAAAJ
Dr. Umesh Kumar Bagha,"IPDF, Indian Institute of Technology Kharagpur","Biomimetic chemistry, inorganic chemistry, bioinorganic chemistry",357.0,https://scholar.google.com/citations?hl=en&user=6CJ6Y44AAAAJ
Prasanna Kumar Byram,Indian Institute Of Technology (IIT) Kharagpur,"Biomaterials and Tissue Engineering, Miniature bioreactor, Drug /Gene delivery, Stem Cells, Organ 3D Printing",357.0,https://scholar.google.com/citations?hl=en&user=8Bx81CAAAAAJ
R. KUMAR,"Post-Doctoral Fellow,Dept. of Chemical Engineering, IIT-Kharagpur","Electrocatalyst, Energy storage, Energy conversion, Nanocomposite",357.0,https://scholar.google.com/citations?hl=en&user=PjBbH4AAAAAJ
Susmita Goswami,Indian Institute of Technology Kharagpur,"Numerical, Simulation, Modelling",354.0,https://scholar.google.com/citations?hl=en&user=UCF38W4AAAAJ
